reg;ind;total_emp;nr_firms;rca;rca01;
163;293;NA;NA;…;0;
163;302;NA;NA;…;1;
163;310;23;5;0.264;0;
163;325;...;NA;…;0;
163;329;36;4;1.199;1;
163;331;14;4;0.224;0;
163;360;121;4;1.451;1;
163;381;180;5;3.744;1;
163;382;NA;NA;…;1;
163;411;36;6;1.165;1;
163;412;233;48;0.64;0;
163;421;125;11;1.331;1;
163;422;69;10;0.711;0;
163;431;300;46;5.796;1;
163;432;76;18;0.324;0;
163;433;101;33;0.891;0;
163;439;102;14;0.815;0;
163;451;131;7;0.891;0;
163;452;107;22;0.981;0;
163;453;15;5;0.25;0;
163;454;NA;NA;…;0;
163;461;16;6;0.179;0;
163;462;17;5;0.426;0;
163;463;54;11;0.305;0;
163;464;9;4;0.051;0;
163;466;...;NA;…;0;
163;467;57;14;0.395;0;
163;469;...;NA;…;0;
163;471;533;105;0.941;0;
163;472;143;49;1;1;
163;473;...;NA;…;0;
163;474;...;NA;…;0;
163;475;107;28;0.809;0;
163;476;60;12;1.543;1;
163;477;300;80;0.786;0;
163;478;52;23;1.507;1;
163;479;53;24;0.958;0;
163;493;31;7;0.16;0;
163;494;176;42;0.55;0;
163;522;11;4;0.044;0;
163;532;...;NA;…;0;
163;551;66;5;0.626;0;
163;552;NA;NA;…;0;
163;559;...;NA;…;0;
163;561;345;72;0.894;0;
163;562;59;5;0.911;0;
163;563;145;53;1.402;1;
163;581;11;4;0.219;0;
163;620;23;8;0.106;0;
163;649;...;NA;…;0;
163;662;28;6;1.108;1;
163;681;21;6;0.219;0;
163;682;96;23;0.772;0;
163;683;...;NA;…;0;
163;691;50;11;1.006;1;
163;692;97;26;0.328;0;
163;701;NA;NA;…;0;
163;702;14;6;0.1;0;
163;711;42;13;0.288;0;
163;712;30;4;0.98;0;
163;721;NA;NA;…;1;
163;731;NA;NA;…;1;
163;732;NA;NA;…;0;
163;743;...;NA;…;1;
163;749;40;9;0.785;0;
163;750;11;5;1.324;1;
163;771;...;NA;…;0;
163;773;NA;NA;…;0;
163;781;262;7;5.758;1;
163;782;NA;NA;…;0;
163;783;NA;NA;…;0;
163;799;...;NA;…;1;
163;801;30;4;0.251;0;
163;802;14;4;0.249;0;
163;812;...;NA;…;0;
163;813;NA;NA;…;0;
163;821;...;NA;…;0;
163;823;NA;NA;…;0;
163;829;112;16;0.734;0;
163;841;1894;20;1.093;1;
163;842;NA;NA;…;0;
163;851;306;6;1.395;1;
163;852;1492;30;2.331;1;
163;853;1361;14;3.663;1;
163;854;NA;NA;…;0;
163;855;...;NA;…;0;
163;861;NA;NA;…;1;
163;862;158;43;0.88;0;
163;869;14;4;0.152;0;
163;873;512;6;2.924;1;
163;879;NA;NA;…;0;
163;881;89;6;1.341;1;
163;889;107;6;1.072;1;
163;900;24;5;0.4;0;
163;910;58;8;0.783;0;
163;920;NA;NA;…;0;
163;931;13;4;0.193;0;
163;932;216;5;5.015;1;
163;949;72;10;0.599;0;
163;951;...;NA;…;0;
163;952;14;5;0.58;0;
163;960;167;33;1.315;1;
164;11;437;42;6.344;1;
164;14;254;9;4.375;1;
164;15;NA;NA;…;1;
164;16;54;7;2.958;1;
164;17;...;NA;…;1;
164;21;NA;NA;…;1;
164;22;NA;NA;…;1;
164;31;NA;NA;…;1;
164;101;NA;NA;…;1;
164;107;41;4;0.758;0;
164;108;NA;NA;…;0;
164;110;...;NA;…;0;
164;141;NA;NA;…;0;
164;142;NA;NA;…;1;
164;162;18;4;0.627;0;
164;181;...;NA;…;0;
164;221;NA;NA;…;0;
164;222;...;NA;…;0;
164;251;NA;NA;…;1;
164;256;...;NA;…;0;
164;310;71;5;12.febr;1;
164;331;...;NA;…;0;
164;360;NA;NA;…;0;
164;370;NA;NA;…;0;
164;383;NA;NA;…;1;
164;411;18;5;1.516;1;
164;412;135;26;0.966;0;
164;421;18;4;0.499;0;
164;422;31;7;0.831;0;
164;429;...;NA;…;1;
164;431;NA;NA;…;1;
164;432;10;5;0.111;0;
164;433;39;10;0.895;0;
164;439;...;NA;…;0;
164;452;21;5;0.501;0;
164;453;...;NA;…;0;
164;461;NA;NA;…;0;
164;462;14;5;0.913;0;
164;463;...;NA;…;0;
164;467;...;NA;…;0;
164;469;30;6;0.526;0;
164;471;227;64;1.043;1;
164;472;56;14;1.019;1;
164;473;...;NA;…;0;
164;474;...;NA;…;0;
164;475;22;6;0.433;0;
164;476;17;5;1.138;1;
164;477;114;33;0.777;0;
164;478;38;12;2.867;1;
164;479;15;5;0.706;0;
164;493;NA;NA;…;0;
164;494;76;12;0.618;0;
164;521;NA;NA;…;0;
164;522;NA;NA;…;0;
164;532;...;NA;…;1;
164;551;...;NA;…;0;
164;552;NA;NA;…;1;
164;553;NA;NA;…;1;
164;559;...;NA;…;0;
164;561;128;36;0.863;0;
164;562;30;6;1.205;1;
164;563;116;40;2.919;1;
164;601;NA;NA;…;1;
164;620;...;NA;…;0;
164;661;...;NA;…;0;
164;662;NA;NA;…;0;
164;681;22;6;0.596;0;
164;682;21;7;0.439;0;
164;691;...;NA;…;0;
164;692;...;NA;…;0;
164;702;NA;NA;…;0;
164;711;71;8;1.265;1;
164;712;...;NA;…;0;
164;732;NA;NA;…;0;
164;749;...;NA;…;0;
164;772;NA;NA;…;1;
164;773;NA;NA;…;0;
164;781;...;NA;…;1;
164;782;NA;NA;…;0;
164;791;NA;NA;…;0;
164;801;...;NA;…;0;
164;811;NA;NA;…;0;
164;812;NA;NA;…;0;
164;813;...;NA;…;1;
164;823;NA;NA;…;0;
164;829;...;NA;…;0;
164;841;2333;15;3.506;1;
164;851;124;7;1.472;1;
164;852;540;13;2.196;1;
164;853;299;4;2.095;1;
164;855;NA;NA;…;0;
164;861;NA;NA;…;0;
164;862;103;19;1.494;1;
164;869;NA;NA;…;0;
164;873;...;NA;…;1;
164;881;71;5;2.784;1;
164;889;33;4;0.861;0;
164;900;NA;NA;…;0;
164;910;NA;NA;…;0;
164;931;NA;NA;…;0;
164;932;30;5;1.813;1;
164;949;31;5;0.671;0;
164;952;...;NA;…;1;
164;960;25;8;0.512;0;
165;11;661;93;6.406;1;
165;12;29;9;2.502;1;
165;13;NA;NA;…;1;
165;14;146;19;1.679;1;
165;15;...;NA;…;1;
165;16;192;24;7.021;1;
165;17;17;5;6.413;1;
165;22;...;NA;…;0;
165;24;NA;NA;…;0;
165;32;NA;NA;…;1;
165;81;NA;NA;…;0;
165;101;...;NA;…;0;
165;103;NA;NA;…;0;
165;105;NA;NA;…;1;
165;107;147;14;1.814;1;
165;109;...;NA;…;1;
165;110;111;7;3.59;1;
165;139;...;NA;…;0;
165;141;29;7;0.354;0;
165;151;...;NA;…;1;
165;152;265;10;10.909;1;
165;161;NA;NA;…;1;
165;162;56;10;1.303;1;
165;172;NA;NA;…;1;
165;203;...;NA;…;1;
165;222;...;NA;…;1;
165;234;NA;NA;…;0;
165;235;NA;NA;…;0;
165;236;NA;NA;…;0;
165;251;517;19;6.696;1;
165;256;365;18;4.825;1;
165;259;NA;NA;…;0;
165;274;NA;NA;…;0;
165;289;...;NA;…;0;
165;292;NA;NA;…;1;
165;293;NA;NA;…;0;
165;310;...;NA;…;0;
165;323;NA;NA;…;1;
165;325;NA;NA;…;1;
165;329;NA;NA;…;0;
165;331;13;4;0.361;0;
165;332;NA;NA;…;0;
165;360;NA;NA;…;0;
165;370;NA;NA;…;0;
165;381;NA;NA;…;0;
165;383;NA;NA;…;1;
165;411;13;4;0.731;0;
165;412;313;56;1.495;1;
165;421;...;NA;…;0;
165;422;116;6;2.076;1;
165;431;42;8;1.41;1;
165;432;43;10;0.319;0;
165;433;58;18;0.889;0;
165;439;59;22;0.819;0;
165;451;18;4;0.213;0;
165;452;72;14;1.147;1;
165;453;...;NA;…;0;
165;461;60;9;1.167;1;
165;462;27;6;1.176;1;
165;463;54;7;0.529;0;
165;464;...;NA;…;0;
165;466;NA;NA;…;0;
165;467;21;7;0.253;0;
165;469;39;6;0.456;0;
165;471;546;78;1.675;1;
165;472;151;35;1.834;1;
165;473;39;4;2.017;1;
165;474;33;5;1.978;1;
165;475;82;19;1.078;1;
165;476;21;8;0.938;0;
165;477;247;67;1.124;1;
165;478;36;13;1.813;1;
165;479;16;6;0.503;0;
165;493;36;5;0.324;0;
165;494;165;21;0.896;0;
165;521;NA;NA;…;0;
165;522;17;6;0.117;0;
165;532;NA;NA;…;0;
165;551;12;4;0.198;0;
165;552;...;NA;…;1;
165;561;197;56;0.887;0;
165;562;...;NA;…;0;
165;563;130;52;2.184;1;
165;591;...;NA;…;0;
165;602;NA;NA;…;0;
165;611;NA;NA;…;0;
165;620;...;NA;…;0;
165;639;NA;NA;…;1;
165;641;NA;NA;…;0;
165;661;NA;NA;…;0;
165;662;11;5;0.757;0;
165;681;...;NA;…;0;
165;682;17;8;0.238;0;
165;683;NA;NA;…;0;
165;691;25;6;0.874;0;
165;692;36;11;0.212;0;
165;702;15;6;0.187;0;
165;711;52;13;0.619;0;
165;712;NA;NA;…;0;
165;731;...;NA;…;0;
165;749;...;NA;…;0;
165;782;NA;NA;…;1;
165;801;15;5;0.218;0;
165;802;...;NA;…;0;
165;811;NA;NA;…;0;
165;812;31;8;0.305;0;
165;813;NA;NA;…;1;
165;821;...;NA;…;0;
165;829;31;10;0.353;0;
165;841;1185;33;1.189;1;
165;842;NA;NA;…;0;
165;851;303;16;2.401;1;
165;852;746;17;2.025;1;
165;853;...;NA;…;0;
165;854;NA;NA;…;0;
165;855;NA;NA;…;0;
165;862;106;28;1.026;1;
165;869;...;NA;…;0;
165;873;207;7;2.054;1;
165;881;80;8;2.094;1;
165;889;39;5;0.679;0;
165;910;59;8;1.385;1;
165;931;NA;NA;…;0;
165;932;NA;4;…;1;
165;942;NA;NA;…;1;
165;949;44;7;0.636;0;
165;952;8;4;0.576;0;
165;960;62;26;0.848;0;
165;970;NA;NA;…;1;
166;11;480;55;4.221;1;
166;13;NA;NA;…;1;
166;14;387;42;4.038;1;
166;15;NA;NA;…;1;
166;16;112;17;3.716;1;
166;17;...;NA;…;1;
166;22;NA;NA;…;0;
166;81;NA;NA;…;1;
166;101;...;NA;…;0;
166;103;NA;NA;…;0;
166;105;NA;NA;…;0;
166;107;92;10;03.jan;1;
166;108;NA;NA;…;0;
166;110;...;NA;…;0;
166;139;122;4;05.febr;1;
166;141;294;13;3.253;1;
166;143;NA;NA;…;1;
166;161;...;NA;…;0;
166;162;111;7;2.344;1;
166;172;NA;NA;…;0;
166;181;...;NA;…;0;
166;211;NA;NA;…;1;
166;221;NA;NA;…;0;
166;222;39;6;0.398;0;
166;231;...;NA;…;1;
166;233;NA;NA;…;1;
166;234;29;6;2.161;1;
166;239;NA;NA;…;1;
166;242;NA;NA;…;1;
166;251;364.202;16;28.ápr;1;
166;254;NA;NA;…;1;
166;256;196;20;2.351;1;
166;257;NA;NA;…;1;
166;261;28;5;0.557;0;
166;264;NA;NA;…;0;
166;267;NA;NA;…;1;
166;271;NA;NA;…;1;
166;279;NA;NA;…;1;
166;282;...;NA;…;0;
166;289;NA;NA;…;0;
166;292;NA;NA;…;1;
166;293;52;9;0.283;0;
166;310;...;NA;…;0;
166;324;...;NA;…;1;
166;325;NA;NA;…;0;
166;329;...;NA;…;0;
166;331;...;NA;…;0;
166;332;...;NA;…;0;
166;351;NA;NA;…;0;
166;370;NA;NA;…;1;
166;381;...;NA;…;1;
166;411;...;NA;…;0;
166;412;228;43;0.988;0;
166;421;...;NA;…;0;
166;422;100;13;1.624;1;
166;429;20;4;1.396;1;
166;431;83;18;2.528;1;
166;432;182;27;1.224;1;
166;433;66;15;0.918;0;
166;439;28;8;0.353;0;
166;451;26;6;0.279;0;
166;452;62;13;0.896;0;
166;453;16;6;0.42;0;
166;461;9;4;0.159;0;
166;462;...;NA;…;0;
166;463;56;7;0.498;0;
166;464;112;4;1;1;
166;466;...;NA;…;0;
166;467;19;6;0.207;0;
166;469;40;7;0.425;0;
166;471;262;41;0.729;0;
166;472;166;28;1.83;1;
166;473;16;4;0.751;0;
166;474;23;5;1.251;1;
166;475;76;19;0.906;0;
166;476;18;5;0.73;0;
166;477;244;55;1.008;1;
166;478;38;14;1.737;1;
166;479;43;15;1.226;1;
166;493;...;NA;…;0;
166;494;143;30;0.705;0;
166;521;NA;NA;…;0;
166;522;...;NA;…;0;
166;532;...;NA;…;0;
166;551;...;NA;…;0;
166;552;21;4;3.909;1;
166;561;178;41;0.727;0;
166;562;NA;4;…;1;
166;563;167;59;2.546;1;
166;582;...;NA;…;0;
166;591;NA;NA;…;0;
166;611;NA;NA;…;0;
166;612;...;NA;…;0;
166;620;19;7;0.138;0;
166;631;...;NA;…;0;
166;639;NA;NA;…;0;
166;649;NA;NA;…;0;
166;661;8;4;0.526;0;
166;662;15;7;0.936;0;
166;681;31;6;0.509;0;
166;682;62;13;0.786;0;
166;683;NA;NA;…;0;
166;691;NA;NA;…;0;
166;692;64;17;0.341;0;
166;702;29;8;0.328;0;
166;711;41;9;0.443;0;
166;712;...;NA;…;1;
166;721;...;NA;…;0;
166;722;NA;NA;…;0;
166;731;...;NA;…;0;
166;732;NA;NA;…;0;
166;742;NA;NA;…;0;
166;743;NA;NA;…;0;
166;749;...;NA;…;0;
166;750;...;NA;…;1;
166;771;...;NA;…;0;
166;772;32;4;6.243;1;
166;773;...;NA;…;0;
166;781;81;6;2.807;1;
166;782;71;5;0.477;0;
166;802;...;NA;…;0;
166;812;...;NA;…;0;
166;813;...;NA;…;0;
166;821;NA;NA;…;0;
166;829;49;8;0.506;0;
166;841;1029;11;0.937;0;
166;842;...;NA;…;0;
166;851;245;6;1.762;1;
166;852;394;16;0.971;0;
166;853;377;5;06.jan;1;
166;854;NA;NA;…;0;
166;855;9;4;0.258;0;
166;856;NA;NA;…;0;
166;861;...;NA;…;1;
166;862;93;27;0.817;0;
166;869;NA;NA;…;0;
166;873;534;7;4.808;1;
166;881;...;NA;…;0;
166;889;NA;NA;…;0;
166;910;...;NA;…;0;
166;920;NA;NA;…;0;
166;931;60;7;1.407;1;
166;932;...;NA;…;1;
166;949;21;7;0.275;0;
166;951;NA;NA;…;0;
166;952;NA;NA;…;0;
166;960;114;15;1.415;1;
166;970;NA;NA;…;1;
167;11;438;85;0.635;0;
167;12;26;6;0.335;0;
167;13;...;NA;…;0;
167;14;247;20;0.425;0;
167;15;46;6;0.469;0;
167;16;98;25;0.536;0;
167;17;22;8;1.241;1;
167;21;30;6;1.178;1;
167;22;NA;8;…;1;
167;24;64;7;0.923;0;
167;31;32;4;3.593;1;
167;32;...;NA;…;1;
167;81;NA;NA;…;0;
167;91;NA;4;…;1;
167;101;1484;13;2.992;1;
167;103;...;NA;…;0;
167;104;NA;NA;…;0;
167;106;NA;NA;…;0;
167;107;223;29;0.412;0;
167;108;403;17;1.983;1;
167;110;33;11;0.16;0;
167;133;...;NA;…;0;
167;139;395;11;1.334;1;
167;141;551;40;1.005;1;
167;142;NA;NA;…;0;
167;151;NA;9;…;1;
167;152;NA;11;…;1;
167;161;137;4;1.319;1;
167;162;710;28;2.47;1;
167;171;NA;NA;…;1;
167;172;152;8;0.607;0;
167;181;87;21;0.31;0;
167;182;NA;NA;…;0;
167;201;663;5;5.142;1;
167;202;NA;NA;…;0;
167;204;...;NA;…;0;
167;205;72;5;3.607;1;
167;221;NA;NA;…;0;
167;222;169;12;0.284;0;
167;231;NA;NA;…;0;
167;236;251;11;2.043;1;
167;237;...;NA;…;0;
167;239;NA;NA;…;0;
167;241;NA;NA;…;0;
167;242;NA;NA;…;1;
167;243;NA;NA;…;0;
167;251;627;41;1.214;1;
167;252;...;NA;…;0;
167;253;...;NA;…;1;
167;256;978;35;1.933;1;
167;257;...;NA;…;0;
167;259;59;7;0.36;0;
167;261;106;5;0.348;0;
167;263;...;NA;…;0;
167;265;...;NA;…;0;
167;271;NA;NA;…;0;
167;272;NA;NA;…;1;
167;275;NA;NA;…;0;
167;279;35;5;0.424;0;
167;281;16;4;0.025;0;
167;282;130;13;0.383;0;
167;283;NA;NA;…;1;
167;284;NA;NA;…;0;
167;289;53;8;0.309;0;
167;292;...;NA;…;1;
167;293;NA;6;…;0;
167;302;...;NA;…;1;
167;309;...;NA;…;1;
167;310;200;22;0.596;0;
167;321;15;6;0.916;0;
167;323;NA;NA;…;0;
167;324;NA;NA;…;0;
167;325;80;10;0.442;0;
167;329;187;8;1.619;1;
167;331;97;22;0.403;0;
167;332;115;6;1.622;1;
167;353;...;NA;…;0;
167;360;2052;6;6.394;1;
167;370;38;6;0.504;0;
167;381;222;7;02.jan;1;
167;383;NA;NA;…;0;
167;411;57;10;0.479;0;
167;412;1252;150;0.894;0;
167;421;278;24;0.769;0;
167;422;225;28;0.602;0;
167;429;132;6;1.519;1;
167;431;264;42;1.325;1;
167;432;749;153;0.83;0;
167;433;329;91;0.754;0;
167;439;292;56;0.606;0;
167;451;290;42;0.512;0;
167;452;307;59;0.731;0;
167;453;111;19;0.48;0;
167;454;NA;NA;…;0;
167;461;311;44;0.904;0;
167;462;67;17;0.436;0;
167;463;940;51;1.378;1;
167;464;240;39;0.353;0;
167;465;...;NA;…;0;
167;466;166;20;0.86;0;
167;467;376;67;0.676;0;
167;469;247;43;0.432;0;
167;471;2493;226;1.143;1;
167;472;478;110;0.868;0;
167;473;86;16;0.665;0;
167;474;137;26;1.228;1;
167;475;480;98;0.943;0;
167;476;197;35;1.316;1;
167;477;1253;229;0.853;0;
167;478;112;43;0.844;0;
167;479;130;41;0.611;0;
167;493;2718;19;3.653;1;
167;494;849;121;0.69;0;
167;504;NA;NA;…;0;
167;511;NA;NA;…;0;
167;521;280;8;2.247;1;
167;522;921;39;0.95;0;
167;532;25;5;0.34;0;
167;551;163;14;0.402;0;
167;552;NA;NA;…;0;
167;553;NA;NA;…;0;
167;559;NA;4;…;1;
167;561;1029;207;0.693;0;
167;562;143;21;0.574;0;
167;563;416;134;1.045;1;
167;581;108;14;0.559;0;
167;582;25;8;0.267;0;
167;591;40;7;0.485;0;
167;592;NA;NA;…;0;
167;602;NA;NA;…;0;
167;611;...;NA;…;0;
167;620;139;33;0.166;0;
167;631;99;14;0.626;0;
167;639;NA;NA;…;0;
167;641;127;5;0.194;0;
167;642;NA;NA;…;0;
167;649;...;NA;…;0;
167;653;NA;NA;…;0;
167;661;32;12;0.347;0;
167;662;73;29;0.751;0;
167;663;NA;NA;…;0;
167;681;117;23;0.316;0;
167;682;256;57;0.535;0;
167;683;166;29;0.663;0;
167;691;241;72;1.259;1;
167;692;378;116;0.332;0;
167;701;66;5;0.853;0;
167;702;159;49;0.296;0;
167;711;443;107;0.788;0;
167;712;101;14;0.858;0;
167;721;...;NA;…;0;
167;722;NA;NA;…;0;
167;731;109;24;0.534;0;
167;732;35;12;0.719;0;
167;741;NA;NA;…;0;
167;742;75;12;1.893;1;
167;743;...;NA;…;0;
167;749;211;53;1.076;1;
167;750;14;4;0.438;0;
167;771;36;9;0.768;0;
167;772;23;5;0.739;0;
167;773;94;12;1.072;1;
167;781;309;10;1.764;1;
167;782;197;9;0.218;0;
167;791;28;8;0.269;0;
167;799;...;NA;…;0;
167;801;98;38;0.213;0;
167;802;589;31;2.726;1;
167;803;NA;NA;…;0;
167;811;34;7;0.155;0;
167;812;612;49;0.9;0;
167;813;38;10;0.344;0;
167;821;23;10;0.196;0;
167;823;27;6;0.506;0;
167;829;NA;54;…;1;
167;841;7636;75;1.145;1;
167;842;2827;7;2.084;1;
167;843;...;NA;…;1;
167;851;587;14;0.695;0;
167;852;3163;62;1.284;1;
167;853;2625;27;1.835;1;
167;854;NA;5;…;0;
167;855;265;47;1.251;1;
167;856;98;6;1.763;1;
167;861;NA;9;…;1;
167;862;486.236;156;0.704;0;
167;869;688;16;1.938;1;
167;872;NA;NA;…;1;
167;873;1078;13;1.599;1;
167;879;NA;NA;…;1;
167;881;117;6;0.458;0;
167;889;565;12;1.471;1;
167;900;284;19;1.229;1;
167;910;341;15;1.196;1;
167;920;18;6;0.258;0;
167;931;315;29;1.217;1;
167;932;96;14;0.579;0;
167;941;44;8;1.32;1;
167;942;...;NA;…;0;
167;949;478;38;1.033;1;
167;951;31;5;0.616;0;
167;952;102;27;1.098;1;
167;960;537;126;1.098;1;
168;11;325;51;4.698;1;
168;12;18;4;2.316;1;
168;14;182;22;3.121;1;
168;15;32;6;3.252;1;
168;16;75;13;09.ápr;1;
168;17;...;NA;…;1;
168;31;13;4;14.562;1;
168;32;11;4;8.947;1;
168;62;NA;NA;…;1;
168;101;34;4;0.684;0;
168;103;NA;NA;…;0;
168;105;NA;NA;…;0;
168;107;...;NA;…;0;
168;110;40;8;1.929;1;
168;139;NA;NA;…;0;
168;141;...;NA;…;0;
168;142;NA;NA;…;1;
168;151;NA;NA;…;1;
168;162;11;5;0.382;0;
168;172;NA;NA;…;0;
168;181;NA;NA;…;0;
168;201;...;NA;…;0;
168;222;NA;NA;…;0;
168;233;NA;NA;…;1;
168;235;NA;NA;…;0;
168;237;...;NA;…;1;
168;251;...;NA;…;1;
168;256;33;10;0.651;0;
168;259;NA;NA;…;0;
168;261;NA;NA;…;1;
168;274;NA;NA;…;0;
168;279;NA;NA;…;0;
168;282;115;5;3.376;1;
168;284;NA;NA;…;1;
168;289;NA;NA;…;0;
168;293;NA;NA;…;0;
168;310;166;5;4.935;1;
168;325;NA;NA;…;0;
168;331;NA;NA;…;0;
168;360;NA;NA;…;0;
168;381;...;NA;…;1;
168;382;NA;NA;…;1;
168;411;...;NA;…;0;
168;412;284;37;2.023;1;
168;421;NA;5;…;1;
168;422;19;4;0.507;0;
168;429;NA;NA;…;0;
168;431;NA;NA;…;1;
168;432;49;17;0.542;0;
168;433;40;13;0.914;0;
168;439;72;7;1.491;1;
168;451;30;7;0.529;0;
168;452;93;8;21.febr;1;
168;453;...;NA;…;0;
168;461;23;5;0.667;0;
168;462;25;5;1.624;1;
168;463;30;6;0.439;0;
168;464;...;NA;…;0;
168;466;NA;NA;…;0;
168;467;93;13;1.669;1;
168;469;...;NA;…;0;
168;471;204;49;0.933;0;
168;472;146;19;2.645;1;
168;473;...;NA;…;0;
168;475;60;16;1.176;1;
168;476;24;11;06.jan;1;
168;477;130;39;0.883;0;
168;478;14;5;1.052;1;
168;479;15;6;0.703;0;
168;493;...;NA;…;0;
168;494;31;8;0.251;0;
168;503;NA;NA;…;1;
168;521;NA;NA;…;0;
168;522;31.432;4;0.323;0;
168;532;NA;NA;…;0;
168;551;61;4;1.501;1;
168;552;NA;NA;…;1;
168;553;...;NA;…;1;
168;559;...;NA;…;0;
168;561;165;39;1.108;1;
168;562;NA;5;…;1;
168;563;103;32;2.581;1;
168;581;NA;NA;…;0;
168;601;...;NA;…;1;
168;611;...;NA;…;1;
168;620;...;NA;…;0;
168;631;NA;NA;…;0;
168;641;NA;NA;…;1;
168;662;...;NA;…;0;
168;681;...;NA;…;0;
168;682;74;10;1.542;1;
168;683;14;4;0.558;0;
168;691;13;6;0.678;0;
168;692;39;15;0.342;0;
168;702;23;10;0.427;0;
168;711;22;6;0.39;0;
168;732;NA;NA;…;0;
168;749;...;NA;…;0;
168;750;NA;NA;…;0;
168;772;...;NA;…;1;
168;781;NA;NA;…;1;
168;799;NA;NA;…;1;
168;801;...;NA;…;0;
168;802;...;NA;…;0;
168;812;...;NA;…;0;
168;821;NA;NA;…;0;
168;829;17;5;0.289;0;
168;841;1375;22;2.057;1;
168;842;NA;NA;…;0;
168;851;102;4;1.206;1;
168;852;682;21;2.762;1;
168;853;...;NA;…;0;
168;855;...;NA;…;0;
168;861;NA;NA;…;0;
168;862;109;19;1.574;1;
168;869;NA;NA;…;0;
168;873;271;7;4.011;1;
168;881;...;NA;…;0;
168;889;...;NA;…;0;
168;910;...;NA;…;0;
168;931;53;8;2.042;1;
168;932;52;8;3.129;1;
168;941;NA;NA;…;0;
168;949;19;5;0.41;0;
168;951;NA;NA;…;0;
168;952;...;NA;…;0;
168;960;38;13;0.775;0;
169;11;360;51;21.márc;1;
169;12;NA;NA;…;0;
169;14;168;23;1.777;1;
169;15;33;7;2.068;1;
169;16;81;23;2.725;1;
169;17;8;4;2.776;1;
169;22;NA;NA;…;0;
169;24;NA;NA;…;0;
169;101;...;NA;…;0;
169;102;NA;NA;…;1;
169;106;NA;NA;…;1;
169;107;86;12;0.977;0;
169;110;...;NA;…;0;
169;139;NA;NA;…;0;
169;141;55.377;7;0.621;0;
169;151;NA;NA;…;1;
169;152;NA;NA;…;0;
169;161;...;NA;…;0;
169;162;74;9;1.584;1;
169;172;NA;NA;…;0;
169;181;...;NA;…;0;
169;201;NA;NA;…;0;
169;222;NA;NA;…;0;
169;231;NA;NA;…;1;
169;245;NA;NA;…;1;
169;251;82;9;0.977;0;
169;256;302;23;3.672;1;
169;259;NA;NA;…;0;
169;274;NA;NA;…;0;
169;279;NA;NA;…;0;
169;282;145;14;2.625;1;
169;283;NA;NA;…;1;
169;289;48;4;1.722;1;
169;292;NA;NA;…;1;
169;302;NA;NA;…;0;
169;310;25;5;0.458;0;
169;331;17;4;0.434;0;
169;332;NA;4;…;1;
169;353;NA;NA;…;0;
169;370;NA;NA;…;1;
169;381;NA;NA;…;1;
169;383;...;NA;…;0;
169;390;NA;NA;…;0;
169;411;...;NA;…;0;
169;412;295;53;1.296;1;
169;421;28;6;0.477;0;
169;422;54;11;0.889;0;
169;429;NA;7;…;1;
169;431;43;12;1.328;1;
169;432;266;41;1.813;1;
169;433;52;14;0.733;0;
169;439;66;14;0.843;0;
169;451;55;9;0.598;0;
169;452;42;10;0.616;0;
169;453;50;4;1.331;1;
169;461;33;9;0.59;0;
169;462;51;11;2.044;1;
169;463;111;17;1.001;1;
169;464;52;9;0.471;0;
169;465;NA;NA;…;0;
169;466;NA;NA;…;0;
169;467;47;12;0.52;0;
169;469;...;NA;…;0;
169;471;400;86;1.129;1;
169;472;155;35;1.732;1;
169;473;43;6;2.045;1;
169;474;NA;NA;…;0;
169;475;92;16;1.112;1;
169;476;...;NA;…;0;
169;477;216;65;0.904;0;
169;478;20;10;0.927;0;
169;479;32;12;0.925;0;
169;493;24;7;0.198;0;
169;494;276;57;1.379;1;
169;521;NA;NA;…;1;
169;522;39;5;0.248;0;
169;532;28;5;2.343;1;
169;552;NA;NA;…;0;
169;561;218;66;0.903;0;
169;562;46;7;1.135;1;
169;563;160;65;2.473;1;
169;581;NA;NA;…;0;
169;582;NA;NA;…;0;
169;591;...;NA;…;0;
169;601;NA;NA;…;1;
169;602;NA;NA;…;0;
169;620;NA;NA;…;0;
169;631;...;NA;…;0;
169;639;NA;NA;…;0;
169;641;NA;NA;…;0;
169;642;NA;NA;…;0;
169;661;12;5;0.801;0;
169;662;...;NA;…;0;
169;681;15;4;0.25;0;
169;682;45;11;0.578;0;
169;683;NA;NA;…;0;
169;691;15;6;0.482;0;
169;692;41;14;0.222;0;
169;702;21;6;0.241;0;
169;711;46;10;0.504;0;
169;712;...;NA;…;0;
169;721;NA;NA;…;0;
169;732;...;NA;…;1;
169;742;NA;NA;…;0;
169;749;25;7;0.784;0;
169;750;...;NA;…;1;
169;771;NA;NA;…;0;
169;773;...;NA;…;1;
169;781;...;NA;…;0;
169;791;NA;NA;…;0;
169;799;NA;NA;…;1;
169;802;56;4;1.595;1;
169;803;NA;NA;…;0;
169;812;19;7;0.172;0;
169;813;NA;NA;…;0;
169;821;NA;NA;…;0;
169;829;71;9;0.744;0;
169;841;1623;18;1.498;1;
169;851;188;6;1.37;1;
169;852;1092;21;2.727;1;
169;853;534;8;2.297;1;
169;855;27;5;0.785;0;
169;856;NA;NA;…;0;
169;862;141;32;1.256;1;
169;869;...;NA;…;0;
169;872;NA;NA;…;1;
169;873;327;7;2.985;1;
169;881;301;11;7.248;1;
169;889;...;NA;…;0;
