"town";"year";"kod";"area";"pop";"type";"nuts3";"nuts4"
"Zagyvaszántó";2018;2172;9.52;1888;"község";"Heves";"Hatvani"
"Zagyvaszántó";2019;2172;9.52;1894;"község";"Heves";"Hatvani"
"Zagyvaszántó";2017;2172;9.52;1905;"község";"Heves";"Hatvani"
"Zagyvaszántó";2016;2172;9.52;1895;"község";"Heves";"Hatvani"
"Zagyvaszántó";2020;2172;9.52;1884;"község";"Heves";"Hatvani"
"Zagyvaszántó";2021;2172;9.52;1893;"község";"Heves";"Hatvani"
"Zagyvaszántó";2015;2172;9.52;1930;"község";"Heves";"Hatvani"
"Zajk";2018;2459;12.39;245;"község";"Zala";"Letenyei"
"Zajk";2019;2459;12.39;247;"község";"Zala";"Letenyei"
"Zajk";2020;2459;12.39;241;"község";"Zala";"Letenyei"
"Zajk";2022;2459;12.39;222;"község";"Zala";"Letenyei"
"Zajk";2017;2459;12.39;260;"község";"Zala";"Letenyei"
"Zajk";2021;2459;12.39;235;"község";"Zala";"Letenyei"
"Zajk";2016;2459;12.39;248;"község";"Zala";"Letenyei"
"Zajk";2015;2459;12.39;253;"község";"Zala";"Letenyei"
"Zajta";2016;627;9.19;476;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zajta";2017;627;9.19;469;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zajta";2015;627;9.19;471;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zajta";2022;627;9.18;453;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zajta";2019;627;9.18;465;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zajta";2020;627;9.18;470;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zajta";2021;627;9.18;455;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zajta";2018;627;9.19;474;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Zala";2019;1146;9.24;242;"község";"Somogy";"Tabi"
"Zala";2022;1146;9.24;245;"község";"Somogy";"Tabi"
"Zala";2018;1146;9.24;247;"község";"Somogy";"Tabi"
"Zala";2021;1146;9.24;242;"község";"Somogy";"Tabi"
"Zala";2020;1146;9.24;246;"község";"Somogy";"Tabi"
"Zala";2015;1146;9.24;258;"község";"Somogy";"Tabi"
"Zala";2017;1146;9.24;245;"község";"Somogy";"Tabi"
"Zala";2016;1146;9.24;258;"község";"Somogy";"Tabi"
"Zalaapáti";2019;1740;23.42;1689;"község";"Zala";"Keszthelyi"
"Zalaapáti";2020;1740;23.42;1672;"község";"Zala";"Keszthelyi"
"Zalaapáti";2018;1740;23.42;1693;"község";"Zala";"Keszthelyi"
"Zalaapáti";2022;1740;23.42;1717;"község";"Zala";"Keszthelyi"
"Zalaapáti";2017;1740;23.42;1693;"község";"Zala";"Keszthelyi"
"Zalaapáti";2021;1740;23.42;1686;"község";"Zala";"Keszthelyi"
"Zalaapáti";2015;1740;23.42;1733;"község";"Zala";"Keszthelyi"
"Zalaapáti";2016;1740;23.42;1706;"község";"Zala";"Keszthelyi"
"Zalabaksa";2017;757;16.11;663;"község";"Zala";"Lenti"
"Zalabaksa";2016;757;16.1;679;"község";"Zala";"Lenti"
"Zalabaksa";2015;757;16.1;689;"község";"Zala";"Lenti"
"Zalabaksa";2018;757;16.11;648;"község";"Zala";"Lenti"
"Zalabaksa";2022;757;16.11;621;"község";"Zala";"Lenti"
"Zalabaksa";2019;757;16.11;628;"község";"Zala";"Lenti"
"Zalabaksa";2021;757;16.11;612;"község";"Zala";"Lenti"
"Zalabaksa";2020;757;16.11;612;"község";"Zala";"Lenti"
"Zalaboldogfa";2019;2849;11.47;361;"község";"Zala";"Zalaegerszegi"
"Zalaboldogfa";2018;2849;11.47;365;"község";"Zala";"Zalaegerszegi"
"Zalaboldogfa";2021;2849;11.47;360;"község";"Zala";"Zalaegerszegi"
"Zalaboldogfa";2022;2849;11.47;375;"község";"Zala";"Zalaegerszegi"
"Zalaboldogfa";2016;2849;11.47;379;"község";"Zala";"Zalaegerszegi"
"Zalaboldogfa";2015;2849;11.47;385;"község";"Zala";"Zalaegerszegi"
"Zalaboldogfa";2017;2849;11.47;376;"község";"Zala";"Zalaegerszegi"
"Zalaboldogfa";2020;2849;11.47;363;"község";"Zala";"Zalaegerszegi"
"Zalabér";2015;2428;12.78;728;"község";"Zala";"Zalaszentgróti"
"Zalabér";2020;2428;12.78;766;"község";"Zala";"Zalaszentgróti"
"Zalabér";2019;2428;12.78;753;"község";"Zala";"Zalaszentgróti"
"Zalabér";2016;2428;12.78;728;"község";"Zala";"Zalaszentgróti"
"Zalabér";2022;2428;12.78;773;"község";"Zala";"Zalaszentgróti"
"Zalabér";2017;2428;12.78;734;"község";"Zala";"Zalaszentgróti"
"Zalabér";2021;2428;12.78;777;"község";"Zala";"Zalaszentgróti"
"Zalabér";2018;2428;12.78;735;"község";"Zala";"Zalaszentgróti"
"Zalacsány";2016;400;16.07;993;"község";"Zala";"Keszthelyi"
"Zalacsány";2017;400;16.07;983;"község";"Zala";"Keszthelyi"
"Zalacsány";2020;400;16.07;1052;"község";"Zala";"Keszthelyi"
"Zalacsány";2021;400;16.07;1077;"község";"Zala";"Keszthelyi"
"Zalacsány";2022;400;16.07;1091;"község";"Zala";"Keszthelyi"
"Zalacsány";2018;400;16.07;1009;"község";"Zala";"Keszthelyi"
"Zalacsány";2019;400;16.07;1036;"község";"Zala";"Keszthelyi"
"Zalacsány";2015;400;16.07;1007;"község";"Zala";"Keszthelyi"
"Zalacséb";2022;248;9.63;509;"község";"Zala";"Zalaegerszegi"
"Zalacséb";2017;248;9.63;515;"község";"Zala";"Zalaegerszegi"
"Zalacséb";2019;248;9.63;495;"község";"Zala";"Zalaegerszegi"
"Zalacséb";2020;248;9.63;501;"község";"Zala";"Zalaegerszegi"
"Zalacséb";2015;248;9.63;539;"község";"Zala";"Zalaegerszegi"
"Zalacséb";2018;248;9.63;501;"község";"Zala";"Zalaegerszegi"
"Zalacséb";2021;248;9.63;508;"község";"Zala";"Zalaegerszegi"
"Zalacséb";2016;248;9.63;525;"község";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2019;3205;102.46;56959;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2017;3205;102.46;57914;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2022;3205;102.46;54752;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2020;3205;102.46;56177;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2018;3205;102.46;57513;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2015;3205;102.41;58547;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2016;3205;102.4;58125;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaegerszeg";2021;3205;102.46;55384;"megyeszékhely, megyei jogú város";"Zala";"Zalaegerszegi"
"Zalaerdőd";2016;2999;17.69;248;"község";"Veszprém";"Sümegi"
"Zalaerdőd";2021;2999;17.69;248;"község";"Veszprém";"Sümegi"
"Zalaerdőd";2015;2999;17.69;259;"község";"Veszprém";"Sümegi"
"Zalaerdőd";2020;2999;17.69;255;"község";"Veszprém";"Sümegi"
"Zalaerdőd";2018;2999;17.69;255;"község";"Veszprém";"Sümegi"
"Zalaerdőd";2019;2999;17.69;260;"község";"Veszprém";"Sümegi"
"Zalaerdőd";2017;2999;17.69;251;"község";"Veszprém";"Sümegi"
"Zalaerdőd";2022;2999;17.69;253;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2019;2720;11.11;406;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2018;2720;11.11;420;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2017;2720;11.11;437;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2021;2720;11.11;421;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2015;2720;11.11;441;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2022;2720;11.11;432;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2016;2720;11.11;443;"község";"Veszprém";"Sümegi"
"Zalagyömörő";2020;2720;11.11;415;"község";"Veszprém";"Sümegi"
"Zalahaláp";2019;1265;24.13;1283;"község";"Veszprém";"Tapolcai"
"Zalahaláp";2015;1265;24.13;1347;"község";"Veszprém";"Tapolcai"
"Zalahaláp";2017;1265;24.13;1277;"község";"Veszprém";"Tapolcai"
"Zalahaláp";2016;1265;24.13;1320;"község";"Veszprém";"Tapolcai"
"Zalahaláp";2022;1265;24.13;1305;"község";"Veszprém";"Tapolcai"
"Zalahaláp";2020;1265;24.13;1279;"község";"Veszprém";"Tapolcai"
"Zalahaláp";2018;1265;24.13;1269;"község";"Veszprém";"Tapolcai"
"Zalahaláp";2021;1265;24.13;1286;"község";"Veszprém";"Tapolcai"
"Zalaháshágy";2021;2383;12.13;366;"község";"Zala";"Zalaegerszegi"
"Zalaháshágy";2022;2383;12.13;378;"község";"Zala";"Zalaegerszegi"
"Zalaháshágy";2015;2383;12.13;389;"község";"Zala";"Zalaegerszegi"
"Zalaháshágy";2017;2383;12.13;385;"község";"Zala";"Zalaegerszegi"
"Zalaháshágy";2019;2383;12.13;371;"község";"Zala";"Zalaegerszegi"
"Zalaháshágy";2018;2383;12.13;374;"község";"Zala";"Zalaegerszegi"
"Zalaháshágy";2016;2383;12.13;388;"község";"Zala";"Zalaegerszegi"
"Zalaháshágy";2020;2383;12.13;353;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2018;1689;7.73;116;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2015;1689;7.73;125;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2021;1689;7.73;107;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2016;1689;7.73;120;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2020;1689;7.73;113;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2019;1689;7.73;117;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2022;1689;7.73;104;"község";"Zala";"Zalaegerszegi"
"Zalaigrice";2017;1689;7.73;118;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2021;1249;10.8;353;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2015;1249;10.8;386;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2020;1249;10.8;356;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2022;1249;10.8;362;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2019;1249;10.8;363;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2018;1249;10.8;369;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2017;1249;10.8;371;"község";"Zala";"Zalaegerszegi"
"Zalaistvánd";2016;1249;10.8;371;"község";"Zala";"Zalaegerszegi"
"Zalakaros";2015;1178;17.17;2470;"város";"Zala";"Nagykanizsai"
"Zalakaros";2019;1178;17.17;2655;"város";"Zala";"Nagykanizsai"
"Zalakaros";2016;1178;17.17;2458;"város";"Zala";"Nagykanizsai"
"Zalakaros";2018;1178;17.17;2546;"város";"Zala";"Nagykanizsai"
"Zalakaros";2022;1178;17.17;2916;"város";"Zala";"Nagykanizsai"
"Zalakaros";2021;1178;17.17;2830;"város";"Zala";"Nagykanizsai"
"Zalakaros";2017;1178;17.17;2518;"város";"Zala";"Nagykanizsai"
"Zalakaros";2020;1178;17.17;2718;"város";"Zala";"Nagykanizsai"
"Zalakomár";2021;1034;54.88;2909;"nagyközség";"Zala";"Nagykanizsai"
"Zalakomár";2019;1034;54.88;2921;"nagyközség";"Zala";"Nagykanizsai"
"Zalakomár";2017;1034;54.88;2990;"nagyközség";"Zala";"Nagykanizsai"
"Zalakomár";2015;1034;54.88;3037;"nagyközség";"Zala";"Nagykanizsai"
"Zalakomár";2018;1034;54.88;2952;"nagyközség";"Zala";"Nagykanizsai"
"Zalakomár";2022;1034;54.88;2931;"nagyközség";"Zala";"Nagykanizsai"
"Zalakomár";2020;1034;54.88;2869;"nagyközség";"Zala";"Nagykanizsai"
"Zalakomár";2016;1034;54.88;3009;"nagyközség";"Zala";"Nagykanizsai"
"Zalaköveskút";2022;1876;2.27;47;"község";"Zala";"Keszthelyi"
"Zalaköveskút";2015;1876;2.27;29;"község";"Zala";"Keszthelyi"
"Zalaköveskút";2021;1876;2.27;39;"község";"Zala";"Keszthelyi"
"Zalaköveskút";2020;1876;2.27;34;"község";"Zala";"Keszthelyi"
"Zalaköveskút";2016;1876;2.27;28;"község";"Zala";"Keszthelyi"
"Zalaköveskút";2018;1876;2.27;28;"község";"Zala";"Keszthelyi"
"Zalaköveskút";2019;1876;2.27;30;"község";"Zala";"Keszthelyi"
"Zalaköveskút";2017;1876;2.27;28;"község";"Zala";"Keszthelyi"
"Zalalövő";2020;3031;52.64;2847;"város";"Zala";"Zalaegerszegi"
"Zalalövő";2018;3031;52.64;2879;"város";"Zala";"Zalaegerszegi"
"Zalalövő";2017;3031;52.64;2903;"város";"Zala";"Zalaegerszegi"
"Zalalövő";2022;3031;52.64;2844;"város";"Zala";"Zalaegerszegi"
"Zalalövő";2019;3031;52.64;2861;"város";"Zala";"Zalaegerszegi"
"Zalalövő";2021;3031;52.64;2831;"város";"Zala";"Zalaegerszegi"
"Zalalövő";2016;3031;52.64;2937;"város";"Zala";"Zalaegerszegi"
"Zalalövő";2015;3031;52.64;2972;"város";"Zala";"Zalaegerszegi"
"Zalameggyes";2018;3303;2.56;51;"község";"Veszprém";"Sümegi"
"Zalameggyes";2019;3303;2.56;59;"község";"Veszprém";"Sümegi"
"Zalameggyes";2016;3303;2.56;55;"község";"Veszprém";"Sümegi"
"Zalameggyes";2015;3303;2.56;57;"község";"Veszprém";"Sümegi"
"Zalameggyes";2022;3303;2.56;68;"község";"Veszprém";"Sümegi"
"Zalameggyes";2020;3303;2.56;62;"község";"Veszprém";"Sümegi"
"Zalameggyes";2017;3303;2.56;51;"község";"Veszprém";"Sümegi"
"Zalameggyes";2021;3303;2.56;68;"község";"Veszprém";"Sümegi"
"Zalamerenye";2016;3161;13.99;189;"község";"Zala";"Nagykanizsai"
"Zalamerenye";2020;3161;13.99;195;"község";"Zala";"Nagykanizsai"
"Zalamerenye";2022;3161;13.99;216;"község";"Zala";"Nagykanizsai"
"Zalamerenye";2017;3161;13.99;182;"község";"Zala";"Nagykanizsai"
"Zalamerenye";2021;3161;13.99;210;"község";"Zala";"Nagykanizsai"
"Zalamerenye";2015;3161;13.99;199;"község";"Zala";"Nagykanizsai"
"Zalamerenye";2019;3161;13.99;187;"község";"Zala";"Nagykanizsai"
"Zalamerenye";2018;3161;13.99;179;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2015;2294;16.95;582;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2022;2294;16.95;597;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2020;2294;16.95;582;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2016;2294;16.95;578;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2019;2294;16.95;583;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2021;2294;16.95;587;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2018;2294;16.95;584;"község";"Zala";"Nagykanizsai"
"Zalaszabar";2017;2294;16.95;589;"község";"Zala";"Nagykanizsai"
"Zalaszegvár";2017;2359;6.84;155;"község";"Veszprém";"Sümegi"
"Zalaszegvár";2016;2359;6.84;148;"község";"Veszprém";"Sümegi"
"Zalaszegvár";2018;2359;6.84;154;"község";"Veszprém";"Sümegi"
"Zalaszegvár";2021;2359;6.84;150;"község";"Veszprém";"Sümegi"
"Zalaszegvár";2020;2359;6.84;151;"község";"Veszprém";"Sümegi"
"Zalaszegvár";2022;2359;6.84;148;"község";"Veszprém";"Sümegi"
"Zalaszegvár";2019;2359;6.84;162;"község";"Veszprém";"Sümegi"
"Zalaszegvár";2015;2359;6.84;149;"község";"Veszprém";"Sümegi"
"Zalaszentbalázs";2018;1856;20.99;798;"község";"Zala";"Nagykanizsai"
"Zalaszentbalázs";2017;1856;20.99;812;"község";"Zala";"Nagykanizsai"
"Zalaszentbalázs";2015;1856;20.99;798;"község";"Zala";"Nagykanizsai"
"Zalaszentbalázs";2020;1856;20.99;817;"község";"Zala";"Nagykanizsai"
"Zalaszentbalázs";2021;1856;20.99;833;"község";"Zala";"Nagykanizsai"
"Zalaszentbalázs";2019;1856;20.99;815;"község";"Zala";"Nagykanizsai"
"Zalaszentbalázs";2022;1856;20.99;828;"község";"Zala";"Nagykanizsai"
"Zalaszentbalázs";2016;1856;20.99;803;"község";"Zala";"Nagykanizsai"
"Zalaszentgró";2016;3252;74.65;6573;"város";"Zala";"Zalaszentgróti"
"Zalaszentgró";2018;3252;74.65;6442;"város";"Zala";"Zalaszentgróti"
"Zalaszentgró";2022;3252;74.65;6244;"város";"Zala";"Zalaszentgróti"
"Zalaszentgró";2015;3252;74.65;6641;"város";"Zala";"Zalaszentgróti"
"Zalaszentgró";2021;3252;74.65;6268;"város";"Zala";"Zalaszentgróti"
"Zalaszentgró";2020;3252;74.65;6306;"város";"Zala";"Zalaszentgróti"
"Zalaszentgró";2017;3252;74.65;6498;"város";"Zala";"Zalaszentgróti"
"Zalaszentgró";2019;3252;74.65;6391;"város";"Zala";"Zalaszentgróti"
"Zalaszentgyörgy";2020;3313;9.83;427;"község";"Zala";"Zalaegerszegi"
"Zalaszentgyörgy";2018;3313;9.83;421;"község";"Zala";"Zalaegerszegi"
"Zalaszentgyörgy";2017;3313;9.83;419;"község";"Zala";"Zalaegerszegi"
"Zalaszentgyörgy";2015;3313;9.83;422;"község";"Zala";"Zalaegerszegi"
"Zalaszentgyörgy";2021;3313;9.83;411;"község";"Zala";"Zalaegerszegi"
"Zalaszentgyörgy";2019;3313;9.83;416;"község";"Zala";"Zalaegerszegi"
"Zalaszentgyörgy";2022;3313;9.83;428;"község";"Zala";"Zalaegerszegi"
"Zalaszentgyörgy";2016;3313;9.83;424;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2022;260;13.1;1032;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2017;260;13.1;1021;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2018;260;13.1;1054;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2020;260;13.1;1042;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2021;260;13.1;1045;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2019;260;13.1;1028;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2015;260;13.1;1032;"község";"Zala";"Zalaegerszegi"
"Zalaszentiván";2016;260;13.1;1020;"község";"Zala";"Zalaegerszegi"
"Zalaszentjakab";2016;1809;7.01;311;"község";"Zala";"Nagykanizsai"
"Zalaszentjakab";2015;1809;7.01;320;"község";"Zala";"Nagykanizsai"
"Zalaszentjakab";2021;1809;7.01;330;"község";"Zala";"Nagykanizsai"
"Zalaszentjakab";2020;1809;7.01;316;"község";"Zala";"Nagykanizsai"
"Zalaszentjakab";2017;1809;7.01;320;"község";"Zala";"Nagykanizsai"
"Zalaszentjakab";2019;1809;7.01;324;"község";"Zala";"Nagykanizsai"
"Zalaszentjakab";2018;1809;7.01;320;"község";"Zala";"Nagykanizsai"
"Zalaszentjakab";2022;1809;7.01;344;"község";"Zala";"Nagykanizsai"
"Zalaszentlászló";2021;723;19.66;791;"község";"Zala";"Zalaszentgróti"
"Zalaszentlászló";2022;723;19.66;814;"község";"Zala";"Zalaszentgróti"
"Zalaszentlászló";2020;723;19.66;826;"község";"Zala";"Zalaszentgróti"
"Zalaszentlászló";2019;723;19.66;789;"község";"Zala";"Zalaszentgróti"
"Zalaszentlászló";2016;723;19.66;810;"község";"Zala";"Zalaszentgróti"
"Zalaszentlászló";2017;723;19.66;798;"község";"Zala";"Zalaszentgróti"
"Zalaszentlászló";2015;723;19.66;805;"község";"Zala";"Zalaszentgróti"
"Zalaszentlászló";2018;723;19.66;822;"község";"Zala";"Zalaszentgróti"
"Zalaszentlőrinc";2016;1330;4.89;276;"község";"Zala";"Zalaegerszegi"
"Zalaszentlőrinc";2019;1330;4.89;278;"község";"Zala";"Zalaegerszegi"
"Zalaszentlőrinc";2020;1330;4.89;276;"község";"Zala";"Zalaegerszegi"
"Zalaszentlőrinc";2017;1330;4.89;276;"község";"Zala";"Zalaegerszegi"
"Zalaszentlőrinc";2021;1330;4.89;278;"község";"Zala";"Zalaegerszegi"
"Zalaszentlőrinc";2015;1330;4.89;290;"község";"Zala";"Zalaegerszegi"
"Zalaszentlőrinc";2022;1330;4.89;271;"község";"Zala";"Zalaegerszegi"
"Zalaszentlőrinc";2018;1330;4.89;275;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2018;1844;20.84;984;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2019;1844;20.84;998;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2015;1844;20.83;1013;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2021;1844;20.84;1014;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2017;1844;20.84;1005;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2016;1844;20.83;1018;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2020;1844;20.84;998;"község";"Zala";"Zalaegerszegi"
"Zalaszentmihály";2022;1844;20.84;1009;"község";"Zala";"Zalaegerszegi"
"Zalaszentmárton";2021;1309;4.98;69;"község";"Zala";"Keszthelyi"
"Zalaszentmárton";2016;1309;4.98;71;"község";"Zala";"Keszthelyi"
"Zalaszentmárton";2017;1309;4.98;72;"község";"Zala";"Keszthelyi"
"Zalaszentmárton";2018;1309;4.98;76;"község";"Zala";"Keszthelyi"
"Zalaszentmárton";2020;1309;4.98;72;"község";"Zala";"Keszthelyi"
"Zalaszentmárton";2022;1309;4.98;68;"község";"Zala";"Keszthelyi"
"Zalaszentmárton";2015;1309;4.98;70;"község";"Zala";"Keszthelyi"
"Zalaszentmárton";2019;1309;4.98;73;"község";"Zala";"Keszthelyi"
"Zalaszombatfa";2016;2756;5.89;50;"község";"Zala";"Lenti"
"Zalaszombatfa";2019;2756;5.89;49;"község";"Zala";"Lenti"
"Zalaszombatfa";2017;2756;5.89;54;"község";"Zala";"Lenti"
"Zalaszombatfa";2015;2756;5.89;50;"község";"Zala";"Lenti"
"Zalaszombatfa";2022;2756;5.89;51;"község";"Zala";"Lenti"
"Zalaszombatfa";2021;2756;5.89;54;"község";"Zala";"Lenti"
"Zalaszombatfa";2018;2756;5.89;50;"község";"Zala";"Lenti"
"Zalaszombatfa";2020;2756;5.89;54;"község";"Zala";"Lenti"
"Zalaszántó";2020;3328;37.73;981;"község";"Zala";"Keszthelyi"
"Zalaszántó";2018;3328;37.73;940;"község";"Zala";"Keszthelyi"
"Zalaszántó";2021;3328;37.73;977;"község";"Zala";"Keszthelyi"
"Zalaszántó";2015;3328;37.73;947;"község";"Zala";"Keszthelyi"
"Zalaszántó";2017;3328;37.73;939;"község";"Zala";"Keszthelyi"
"Zalaszántó";2016;3328;37.73;959;"község";"Zala";"Keszthelyi"
"Zalaszántó";2019;3328;37.73;959;"község";"Zala";"Keszthelyi"
"Zalaszántó";2022;3328;37.73;1000;"község";"Zala";"Keszthelyi"
"Zalasárszeg";2021;297;3.04;123;"község";"Zala";"Nagykanizsai"
"Zalasárszeg";2015;297;3.04;125;"község";"Zala";"Nagykanizsai"
"Zalasárszeg";2018;297;3.04;127;"község";"Zala";"Nagykanizsai"
"Zalasárszeg";2020;297;3.04;123;"község";"Zala";"Nagykanizsai"
"Zalasárszeg";2022;297;3.04;125;"község";"Zala";"Nagykanizsai"
"Zalasárszeg";2017;297;3.04;120;"község";"Zala";"Nagykanizsai"
"Zalasárszeg";2016;297;3.04;120;"község";"Zala";"Nagykanizsai"
"Zalasárszeg";2019;297;3.04;135;"község";"Zala";"Nagykanizsai"
"Zalatárnok";2015;2968;25.95;644;"község";"Zala";"Zalaegerszegi"
"Zalatárnok";2019;2968;25.95;615;"község";"Zala";"Zalaegerszegi"
"Zalatárnok";2021;2968;25.95;617;"község";"Zala";"Zalaegerszegi"
"Zalatárnok";2022;2968;25.95;629;"község";"Zala";"Zalaegerszegi"
"Zalatárnok";2017;2968;25.95;615;"község";"Zala";"Zalaegerszegi"
"Zalatárnok";2018;2968;25.95;626;"község";"Zala";"Zalaegerszegi"
"Zalatárnok";2016;2968;25.95;630;"község";"Zala";"Zalaegerszegi"
"Zalatárnok";2020;2968;25.95;624;"község";"Zala";"Zalaegerszegi"
"Zalavár";2021;1373;31.06;933;"község";"Zala";"Keszthelyi"
"Zalavár";2016;1373;31.06;930;"község";"Zala";"Keszthelyi"
"Zalavár";2019;1373;31.06;938;"község";"Zala";"Keszthelyi"
"Zalavár";2022;1373;31.06;956;"község";"Zala";"Keszthelyi"
"Zalavár";2018;1373;31.06;930;"község";"Zala";"Keszthelyi"
