"y_values";"x_values";"AME";"SE";"z";"p";"lower";"upper";"dep_var";"x_var"
"sr_norm";0.4;0.198082888152886;0.0411751169742378;4.81074257243329;1.50370585665793e-06;0.11738114182427;0.278784634481729;"egk_coagg_stand_nuts4";"io_wiot_hun"
"sr_norm";0.5;0.207099856214901;0.0443603383069857;4.66858153293856;3.0328641592294e-06;0.120155190791178;0.294044521638587;"egk_coagg_stand_nuts4";"io_wiot_hun"
"sr_norm";0.6;0.21611682427692;0.0476431765214932;4.53615480864135;5.7289134850531e-06;0.122737914185774;0.309495734368196;"egk_coagg_stand_nuts4";"io_wiot_hun"
"sr_norm";0.7;0.225133792338935;0.0510050296657666;4.41395277709327;1.01500108234169e-05;0.125165771163663;0.325101813514262;"egk_coagg_stand_nuts4";"io_wiot_hun"
"sr_norm";0.8;0.23415076040095;0.0544311892073338;4.3017755777675;1.69434876120206e-05;0.127467589918733;0.340833930882852;"egk_coagg_stand_nuts4";"io_wiot_hun"
"sr_norm";0.9;0.243167728462965;0.0579100203937051;4.19906135086421;2.68023701381855e-05;0.129666174147339;0.356669282778623;"egk_coagg_stand_nuts4";"io_wiot_hun"
"sr_norm";1;0.25218469652498;0.061433059860226;4.10503232459456;4.04258348813295e-05;0.131778111738689;0.372591281310961;"egk_coagg_stand_nuts4";"io_wiot_hun"
"io_wiot_hun";-1;0.0998411013944345;0.0590348211183564;1.69122391671633;0.0907940447930324;-0.0158650218313558;0.21554722462013;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.9;0.115055845347196;0.0554370200297863;2.07543344294799;0.0379463813910262;0.00640128267865106;0.223710408015865;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.8;0.130270589299963;0.0524743813524765;2.48255598145922;0.0130443569560045;0.0274226917380955;0.233118486861844;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.7;0.145485333252714;0.0502593874118955;2.89468974343845;0.00379533453509435;0.0469787440402611;0.243991922464983;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.6;0.160700077205465;0.0488936504039245;3.28672692420948;0.00101359071684824;0.064870283341144;0.256529871069913;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.5;0.175914821158215;0.0484492163283923;3.6309115913424;0.000282421923276934;0.080956102075468;0.270873540241146;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.4;0.191129565110988;0.0489510171408341;3.90450651027537;9.44178506387606e-05;0.0951873345082779;0.287071795713553;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.3;0.206344309063747;0.0503708583801043;4.09650174127765;4.19440334756123e-05;0.10761924076838;0.305069377359124;"coagg_porter_rca01_stand_nuts4";"sr_norm"
