"ind_i";"ind_j";"c_ij";"c_i";"c_j";"c";"c_rel";"cr_norm";"e_id"
45;36;0;0;0;468;NA;-1;2384
36;46;0;0;0;468;NA;-1;2385
46;36;0;0;0;468;NA;-1;2385
36;47;0;0;0;468;NA;-1;2386
47;36;0;0;0;468;NA;-1;2386
36;49;0;0;0;468;NA;-1;2387
49;36;0;0;0;468;NA;-1;2387
36;50;0;0;0;468;NA;-1;2388
50;36;0;0;0;468;NA;-1;2388
36;51;0;0;0;468;NA;-1;2389
51;36;0;0;0;468;NA;-1;2389
36;52;0;0;0;468;NA;-1;2390
52;36;0;0;0;468;NA;-1;2390
36;53;0;0;0;468;NA;-1;2391
53;36;0;0;0;468;NA;-1;2391
36;55;0;0;0;468;NA;-1;2392
55;36;0;0;0;468;NA;-1;2392
36;56;0;0;0;468;NA;-1;2393
56;36;0;0;0;468;NA;-1;2393
36;58;0;0;0;468;NA;-1;2394
58;36;0;0;0;468;NA;-1;2394
36;59;0;0;0;468;NA;-1;2395
59;36;0;0;0;468;NA;-1;2395
36;60;0;0;0;468;NA;-1;2396
60;36;0;0;0;468;NA;-1;2396
36;61;0;0;0;468;NA;-1;2397
61;36;0;0;0;468;NA;-1;2397
36;62;0;0;0;468;NA;-1;2398
62;36;0;0;0;468;NA;-1;2398
36;63;0;0;0;468;NA;-1;2399
63;36;0;0;0;468;NA;-1;2399
36;64;0;0;0;468;NA;-1;2400
64;36;0;0;0;468;NA;-1;2400
36;65;0;0;0;468;NA;-1;2401
65;36;0;0;0;468;NA;-1;2401
36;66;0;0;0;468;NA;-1;2402
66;36;0;0;0;468;NA;-1;2402
36;68;0;0;0;468;NA;-1;2403
68;36;0;0;0;468;NA;-1;2403
36;69;0;0;0;468;NA;-1;2404
69;36;0;0;0;468;NA;-1;2404
36;70;0;0;0;468;NA;-1;2405
70;36;0;0;0;468;NA;-1;2405
36;71;0;0;0;468;NA;-1;2406
71;36;0;0;0;468;NA;-1;2406
36;72;0;0;0;468;NA;-1;2407
72;36;0;0;0;468;NA;-1;2407
36;73;0;0;0;468;NA;-1;2408
73;36;0;0;0;468;NA;-1;2408
36;74;0;0;0;468;NA;-1;2409
74;36;0;0;0;468;NA;-1;2409
36;75;0;0;0;468;NA;-1;2410
75;36;0;0;0;468;NA;-1;2410
36;77;0;0;0;468;NA;-1;2411
77;36;0;0;0;468;NA;-1;2411
36;78;0;0;0;468;NA;-1;2412
78;36;0;0;0;468;NA;-1;2412
36;79;0;0;0;468;NA;-1;2413
79;36;0;0;0;468;NA;-1;2413
36;80;0;0;0;468;NA;-1;2414
80;36;0;0;0;468;NA;-1;2414
36;81;0;0;0;468;NA;-1;2415
81;36;0;0;0;468;NA;-1;2415
36;82;0;0;0;468;NA;-1;2416
82;36;0;0;0;468;NA;-1;2416
36;84;0;0;0;468;NA;-1;2417
84;36;0;0;0;468;NA;-1;2417
36;85;0;0;0;468;NA;-1;2418
85;36;0;0;0;468;NA;-1;2418
36;86;0;0;0;468;NA;-1;2419
86;36;0;0;0;468;NA;-1;2419
36;87;0;0;0;468;NA;-1;2420
87;36;0;0;0;468;NA;-1;2420
36;88;0;0;0;468;NA;-1;2421
88;36;0;0;0;468;NA;-1;2421
36;90;0;0;0;468;NA;-1;2422
90;36;0;0;0;468;NA;-1;2422
36;91;0;0;0;468;NA;-1;2423
91;36;0;0;0;468;NA;-1;2423
36;92;0;0;0;468;NA;-1;2424
92;36;0;0;0;468;NA;-1;2424
36;93;0;0;0;468;NA;-1;2425
93;36;0;0;0;468;NA;-1;2425
36;94;0;0;0;468;NA;-1;2426
94;36;0;0;0;468;NA;-1;2426
36;95;0;0;0;468;NA;-1;2427
95;36;0;0;0;468;NA;-1;2427
36;96;0;0;0;468;NA;-1;2428
96;36;0;0;0;468;NA;-1;2428
36;97;0;0;0;468;NA;-1;2429
97;36;0;0;0;468;NA;-1;2429
36;98;0;0;0;468;NA;-1;2430
98;36;0;0;0;468;NA;-1;2430
36;99;0;0;0;468;NA;-1;2431
99;36;0;0;0;468;NA;-1;2431
37;37;0;0;0;468;NA;-0.5;2432
37;38;0;0;0;468;NA;-1;2433
38;37;0;0;0;468;NA;-1;2433
37;39;0;0;0;468;NA;-1;2434
39;37;0;0;0;468;NA;-1;2434
37;41;0;0;0;468;NA;-1;2435
41;37;0;0;0;468;NA;-1;2435
37;42;0;0;0;468;NA;-1;2436
42;37;0;0;0;468;NA;-1;2436
37;43;0;0;8;468;NA;-1;2437
43;37;0;0;0;468;NA;-1;2437
37;45;0;0;0;468;NA;-1;2438
45;37;0;0;0;468;NA;-1;2438
37;46;0;0;0;468;NA;-1;2439
46;37;0;0;0;468;NA;-1;2439
37;47;0;0;0;468;NA;-1;2440
47;37;0;0;0;468;NA;-1;2440
37;49;0;0;0;468;NA;-1;2441
49;37;0;0;0;468;NA;-1;2441
37;50;0;0;0;468;NA;-1;2442
50;37;0;0;0;468;NA;-1;2442
37;51;0;0;0;468;NA;-1;2443
51;37;0;0;0;468;NA;-1;2443
37;52;0;0;0;468;NA;-1;2444
52;37;0;0;0;468;NA;-1;2444
37;53;0;0;0;468;NA;-1;2445
53;37;0;0;0;468;NA;-1;2445
37;55;0;0;0;468;NA;-1;2446
55;37;0;0;0;468;NA;-1;2446
37;56;0;0;0;468;NA;-1;2447
56;37;0;0;0;468;NA;-1;2447
37;58;0;0;0;468;NA;-1;2448
58;37;0;0;0;468;NA;-1;2448
37;59;0;0;0;468;NA;-1;2449
59;37;0;0;0;468;NA;-1;2449
37;60;0;0;0;468;NA;-1;2450
60;37;0;0;0;468;NA;-1;2450
37;61;0;0;0;468;NA;-1;2451
61;37;0;0;0;468;NA;-1;2451
37;62;0;0;0;468;NA;-1;2452
62;37;0;0;0;468;NA;-1;2452
37;63;0;0;0;468;NA;-1;2453
63;37;0;0;0;468;NA;-1;2453
37;64;0;0;0;468;NA;-1;2454
64;37;0;0;0;468;NA;-1;2454
37;65;0;0;0;468;NA;-1;2455
65;37;0;0;0;468;NA;-1;2455
37;66;0;0;0;468;NA;-1;2456
66;37;0;0;0;468;NA;-1;2456
37;68;0;0;0;468;NA;-1;2457
68;37;0;0;0;468;NA;-1;2457
37;69;0;0;0;468;NA;-1;2458
69;37;0;0;0;468;NA;-1;2458
37;70;0;0;0;468;NA;-1;2459
70;37;0;0;0;468;NA;-1;2459
37;71;0;0;0;468;NA;-1;2460
71;37;0;0;0;468;NA;-1;2460
37;72;0;0;0;468;NA;-1;2461
72;37;0;0;0;468;NA;-1;2461
37;73;0;0;0;468;NA;-1;2462
73;37;0;0;0;468;NA;-1;2462
37;74;0;0;0;468;NA;-1;2463
74;37;0;0;0;468;NA;-1;2463
37;75;0;0;0;468;NA;-1;2464
75;37;0;0;0;468;NA;-1;2464
37;77;0;0;0;468;NA;-1;2465
77;37;0;0;0;468;NA;-1;2465
37;78;0;0;0;468;NA;-1;2466
78;37;0;0;0;468;NA;-1;2466
37;79;0;0;0;468;NA;-1;2467
79;37;0;0;0;468;NA;-1;2467
37;80;0;0;0;468;NA;-1;2468
80;37;0;0;0;468;NA;-1;2468
37;81;0;0;0;468;NA;-1;2469
81;37;0;0;0;468;NA;-1;2469
37;82;0;0;0;468;NA;-1;2470
82;37;0;0;0;468;NA;-1;2470
37;84;0;0;0;468;NA;-1;2471
84;37;0;0;0;468;NA;-1;2471
37;85;0;0;0;468;NA;-1;2472
85;37;0;0;0;468;NA;-1;2472
37;86;0;0;0;468;NA;-1;2473
86;37;0;0;0;468;NA;-1;2473
37;87;0;0;0;468;NA;-1;2474
87;37;0;0;0;468;NA;-1;2474
37;88;0;0;0;468;NA;-1;2475
88;37;0;0;0;468;NA;-1;2475
37;90;0;0;0;468;NA;-1;2476
90;37;0;0;0;468;NA;-1;2476
37;91;0;0;0;468;NA;-1;2477
91;37;0;0;0;468;NA;-1;2477
37;92;0;0;0;468;NA;-1;2478
92;37;0;0;0;468;NA;-1;2478
37;93;0;0;0;468;NA;-1;2479
93;37;0;0;0;468;NA;-1;2479
37;94;0;0;0;468;NA;-1;2480
94;37;0;0;0;468;NA;-1;2480
37;95;0;0;0;468;NA;-1;2481
95;37;0;0;0;468;NA;-1;2481
37;96;0;0;0;468;NA;-1;2482
96;37;0;0;0;468;NA;-1;2482
37;97;0;0;0;468;NA;-1;2483
97;37;0;0;0;468;NA;-1;2483
37;98;0;0;0;468;NA;-1;2484
98;37;0;0;0;468;NA;-1;2484
37;99;0;0;0;468;NA;-1;2485
99;37;0;0;0;468;NA;-1;2485
38;38;0;0;0;468;NA;-0.5;2486
38;39;0;0;0;468;NA;-1;2487
39;38;0;0;0;468;NA;-1;2487
38;41;0;0;0;468;NA;-1;2488
41;38;0;0;0;468;NA;-1;2488
38;42;0;0;0;468;NA;-1;2489
42;38;0;0;0;468;NA;-1;2489
38;43;0;0;8;468;NA;-1;2490
43;38;0;0;0;468;NA;-1;2490
38;45;0;0;0;468;NA;-1;2491
45;38;0;0;0;468;NA;-1;2491
38;46;0;0;0;468;NA;-1;2492
46;38;0;0;0;468;NA;-1;2492
38;47;0;0;0;468;NA;-1;2493
47;38;0;0;0;468;NA;-1;2493
38;49;0;0;0;468;NA;-1;2494
49;38;0;0;0;468;NA;-1;2494
38;50;0;0;0;468;NA;-1;2495
50;38;0;0;0;468;NA;-1;2495
38;51;0;0;0;468;NA;-1;2496
51;38;0;0;0;468;NA;-1;2496
38;52;0;0;0;468;NA;-1;2497
52;38;0;0;0;468;NA;-1;2497
38;53;0;0;0;468;NA;-1;2498
53;38;0;0;0;468;NA;-1;2498
38;55;0;0;0;468;NA;-1;2499
55;38;0;0;0;468;NA;-1;2499
38;56;0;0;0;468;NA;-1;2500
56;38;0;0;0;468;NA;-1;2500
38;58;0;0;0;468;NA;-1;2501
58;38;0;0;0;468;NA;-1;2501
38;59;0;0;0;468;NA;-1;2502
59;38;0;0;0;468;NA;-1;2502
38;60;0;0;0;468;NA;-1;2503
60;38;0;0;0;468;NA;-1;2503
38;61;0;0;0;468;NA;-1;2504
61;38;0;0;0;468;NA;-1;2504
38;62;0;0;0;468;NA;-1;2505
62;38;0;0;0;468;NA;-1;2505
38;63;0;0;0;468;NA;-1;2506
63;38;0;0;0;468;NA;-1;2506
38;64;0;0;0;468;NA;-1;2507
64;38;0;0;0;468;NA;-1;2507
38;65;0;0;0;468;NA;-1;2508
65;38;0;0;0;468;NA;-1;2508
38;66;0;0;0;468;NA;-1;2509
66;38;0;0;0;468;NA;-1;2509
38;68;0;0;0;468;NA;-1;2510
68;38;0;0;0;468;NA;-1;2510
38;69;0;0;0;468;NA;-1;2511
69;38;0;0;0;468;NA;-1;2511
38;70;0;0;0;468;NA;-1;2512
70;38;0;0;0;468;NA;-1;2512
38;71;0;0;0;468;NA;-1;2513
71;38;0;0;0;468;NA;-1;2513
38;72;0;0;0;468;NA;-1;2514
72;38;0;0;0;468;NA;-1;2514
38;73;0;0;0;468;NA;-1;2515
73;38;0;0;0;468;NA;-1;2515
38;74;0;0;0;468;NA;-1;2516
74;38;0;0;0;468;NA;-1;2516
38;75;0;0;0;468;NA;-1;2517
75;38;0;0;0;468;NA;-1;2517
38;77;0;0;0;468;NA;-1;2518
77;38;0;0;0;468;NA;-1;2518
38;78;0;0;0;468;NA;-1;2519
78;38;0;0;0;468;NA;-1;2519
38;79;0;0;0;468;NA;-1;2520
79;38;0;0;0;468;NA;-1;2520
38;80;0;0;0;468;NA;-1;2521
80;38;0;0;0;468;NA;-1;2521
38;81;0;0;0;468;NA;-1;2522
81;38;0;0;0;468;NA;-1;2522
38;82;0;0;0;468;NA;-1;2523
82;38;0;0;0;468;NA;-1;2523
38;84;0;0;0;468;NA;-1;2524
84;38;0;0;0;468;NA;-1;2524
38;85;0;0;0;468;NA;-1;2525
85;38;0;0;0;468;NA;-1;2525
38;86;0;0;0;468;NA;-1;2526
86;38;0;0;0;468;NA;-1;2526
38;87;0;0;0;468;NA;-1;2527
87;38;0;0;0;468;NA;-1;2527
38;88;0;0;0;468;NA;-1;2528
88;38;0;0;0;468;NA;-1;2528
38;90;0;0;0;468;NA;-1;2529
90;38;0;0;0;468;NA;-1;2529
38;91;0;0;0;468;NA;-1;2530
91;38;0;0;0;468;NA;-1;2530
38;92;0;0;0;468;NA;-1;2531
92;38;0;0;0;468;NA;-1;2531
38;93;0;0;0;468;NA;-1;2532
93;38;0;0;0;468;NA;-1;2532
38;94;0;0;0;468;NA;-1;2533
94;38;0;0;0;468;NA;-1;2533
38;95;0;0;0;468;NA;-1;2534
95;38;0;0;0;468;NA;-1;2534
38;96;0;0;0;468;NA;-1;2535
96;38;0;0;0;468;NA;-1;2535
38;97;0;0;0;468;NA;-1;2536
97;38;0;0;0;468;NA;-1;2536
38;98;0;0;0;468;NA;-1;2537
98;38;0;0;0;468;NA;-1;2537
38;99;0;0;0;468;NA;-1;2538
99;38;0;0;0;468;NA;-1;2538
39;39;0;0;0;468;NA;-0.5;2539
39;41;0;0;0;468;NA;-1;2540
41;39;0;0;0;468;NA;-1;2540
39;42;0;0;0;468;NA;-1;2541
42;39;0;0;0;468;NA;-1;2541
39;43;0;0;8;468;NA;-1;2542
43;39;0;0;0;468;NA;-1;2542
39;45;0;0;0;468;NA;-1;2543
45;39;0;0;0;468;NA;-1;2543
39;46;0;0;0;468;NA;-1;2544
46;39;0;0;0;468;NA;-1;2544
39;47;0;0;0;468;NA;-1;2545
47;39;0;0;0;468;NA;-1;2545
39;49;0;0;0;468;NA;-1;2546
49;39;0;0;0;468;NA;-1;2546
39;50;0;0;0;468;NA;-1;2547
50;39;0;0;0;468;NA;-1;2547
39;51;0;0;0;468;NA;-1;2548
51;39;0;0;0;468;NA;-1;2548
39;52;0;0;0;468;NA;-1;2549
52;39;0;0;0;468;NA;-1;2549
39;53;0;0;0;468;NA;-1;2550
53;39;0;0;0;468;NA;-1;2550
39;55;0;0;0;468;NA;-1;2551
55;39;0;0;0;468;NA;-1;2551
39;56;0;0;0;468;NA;-1;2552
56;39;0;0;0;468;NA;-1;2552
39;58;0;0;0;468;NA;-1;2553
58;39;0;0;0;468;NA;-1;2553
39;59;0;0;0;468;NA;-1;2554
59;39;0;0;0;468;NA;-1;2554
39;60;0;0;0;468;NA;-1;2555
60;39;0;0;0;468;NA;-1;2555
39;61;0;0;0;468;NA;-1;2556
61;39;0;0;0;468;NA;-1;2556
39;62;0;0;0;468;NA;-1;2557
62;39;0;0;0;468;NA;-1;2557
39;63;0;0;0;468;NA;-1;2558
63;39;0;0;0;468;NA;-1;2558
39;64;0;0;0;468;NA;-1;2559
64;39;0;0;0;468;NA;-1;2559
39;65;0;0;0;468;NA;-1;2560
65;39;0;0;0;468;NA;-1;2560
39;66;0;0;0;468;NA;-1;2561
66;39;0;0;0;468;NA;-1;2561
39;68;0;0;0;468;NA;-1;2562
68;39;0;0;0;468;NA;-1;2562
39;69;0;0;0;468;NA;-1;2563
69;39;0;0;0;468;NA;-1;2563
39;70;0;0;0;468;NA;-1;2564
70;39;0;0;0;468;NA;-1;2564
39;71;0;0;0;468;NA;-1;2565
71;39;0;0;0;468;NA;-1;2565
39;72;0;0;0;468;NA;-1;2566
72;39;0;0;0;468;NA;-1;2566
39;73;0;0;0;468;NA;-1;2567
73;39;0;0;0;468;NA;-1;2567
39;74;0;0;0;468;NA;-1;2568
74;39;0;0;0;468;NA;-1;2568
39;75;0;0;0;468;NA;-1;2569
75;39;0;0;0;468;NA;-1;2569
39;77;0;0;0;468;NA;-1;2570
77;39;0;0;0;468;NA;-1;2570
39;78;0;0;0;468;NA;-1;2571
78;39;0;0;0;468;NA;-1;2571
39;79;0;0;0;468;NA;-1;2572
79;39;0;0;0;468;NA;-1;2572
39;80;0;0;0;468;NA;-1;2573
80;39;0;0;0;468;NA;-1;2573
39;81;0;0;0;468;NA;-1;2574
81;39;0;0;0;468;NA;-1;2574
39;82;0;0;0;468;NA;-1;2575
82;39;0;0;0;468;NA;-1;2575
39;84;0;0;0;468;NA;-1;2576
84;39;0;0;0;468;NA;-1;2576
39;85;0;0;0;468;NA;-1;2577
85;39;0;0;0;468;NA;-1;2577
39;86;0;0;0;468;NA;-1;2578
86;39;0;0;0;468;NA;-1;2578
39;87;0;0;0;468;NA;-1;2579
87;39;0;0;0;468;NA;-1;2579
39;88;0;0;0;468;NA;-1;2580
88;39;0;0;0;468;NA;-1;2580
39;90;0;0;0;468;NA;-1;2581
90;39;0;0;0;468;NA;-1;2581
39;91;0;0;0;468;NA;-1;2582
91;39;0;0;0;468;NA;-1;2582
39;92;0;0;0;468;NA;-1;2583
92;39;0;0;0;468;NA;-1;2583
39;93;0;0;0;468;NA;-1;2584
93;39;0;0;0;468;NA;-1;2584
39;94;0;0;0;468;NA;-1;2585
94;39;0;0;0;468;NA;-1;2585
39;95;0;0;0;468;NA;-1;2586
95;39;0;0;0;468;NA;-1;2586
39;96;0;0;0;468;NA;-1;2587
96;39;0;0;0;468;NA;-1;2587
39;97;0;0;0;468;NA;-1;2588
97;39;0;0;0;468;NA;-1;2588
39;98;0;0;0;468;NA;-1;2589
98;39;0;0;0;468;NA;-1;2589
39;99;0;0;0;468;NA;-1;2590
99;39;0;0;0;468;NA;-1;2590
41;41;0;0;0;468;NA;-0.5;2591
41;42;0;0;0;468;NA;-1;2592
42;41;0;0;0;468;NA;-1;2592
41;43;0;0;8;468;NA;-1;2593
43;41;0;0;0;468;NA;-1;2593
41;45;0;0;0;468;NA;-1;2594
45;41;0;0;0;468;NA;-1;2594
41;46;0;0;0;468;NA;-1;2595
46;41;0;0;0;468;NA;-1;2595
41;47;0;0;0;468;NA;-1;2596
47;41;0;0;0;468;NA;-1;2596
41;49;0;0;0;468;NA;-1;2597
49;41;0;0;0;468;NA;-1;2597
41;50;0;0;0;468;NA;-1;2598
50;41;0;0;0;468;NA;-1;2598
41;51;0;0;0;468;NA;-1;2599
51;41;0;0;0;468;NA;-1;2599
41;52;0;0;0;468;NA;-1;2600
52;41;0;0;0;468;NA;-1;2600
41;53;0;0;0;468;NA;-1;2601
53;41;0;0;0;468;NA;-1;2601
41;55;0;0;0;468;NA;-1;2602
55;41;0;0;0;468;NA;-1;2602
41;56;0;0;0;468;NA;-1;2603
56;41;0;0;0;468;NA;-1;2603
41;58;0;0;0;468;NA;-1;2604
58;41;0;0;0;468;NA;-1;2604
41;59;0;0;0;468;NA;-1;2605
59;41;0;0;0;468;NA;-1;2605
41;60;0;0;0;468;NA;-1;2606
60;41;0;0;0;468;NA;-1;2606
41;61;0;0;0;468;NA;-1;2607
61;41;0;0;0;468;NA;-1;2607
41;62;0;0;0;468;NA;-1;2608
62;41;0;0;0;468;NA;-1;2608
41;63;0;0;0;468;NA;-1;2609
63;41;0;0;0;468;NA;-1;2609
41;64;0;0;0;468;NA;-1;2610
64;41;0;0;0;468;NA;-1;2610
41;65;0;0;0;468;NA;-1;2611
65;41;0;0;0;468;NA;-1;2611
41;66;0;0;0;468;NA;-1;2612
66;41;0;0;0;468;NA;-1;2612
41;68;0;0;0;468;NA;-1;2613
68;41;0;0;0;468;NA;-1;2613
41;69;0;0;0;468;NA;-1;2614
69;41;0;0;0;468;NA;-1;2614
41;70;0;0;0;468;NA;-1;2615
70;41;0;0;0;468;NA;-1;2615
41;71;0;0;0;468;NA;-1;2616
71;41;0;0;0;468;NA;-1;2616
41;72;0;0;0;468;NA;-1;2617
72;41;0;0;0;468;NA;-1;2617
41;73;0;0;0;468;NA;-1;2618
73;41;0;0;0;468;NA;-1;2618
41;74;0;0;0;468;NA;-1;2619
74;41;0;0;0;468;NA;-1;2619
41;75;0;0;0;468;NA;-1;2620
75;41;0;0;0;468;NA;-1;2620
41;77;0;0;0;468;NA;-1;2621
77;41;0;0;0;468;NA;-1;2621
41;78;0;0;0;468;NA;-1;2622
78;41;0;0;0;468;NA;-1;2622
41;79;0;0;0;468;NA;-1;2623
79;41;0;0;0;468;NA;-1;2623
41;80;0;0;0;468;NA;-1;2624
80;41;0;0;0;468;NA;-1;2624
41;81;0;0;0;468;NA;-1;2625
81;41;0;0;0;468;NA;-1;2625
41;82;0;0;0;468;NA;-1;2626
82;41;0;0;0;468;NA;-1;2626
41;84;0;0;0;468;NA;-1;2627
84;41;0;0;0;468;NA;-1;2627
41;85;0;0;0;468;NA;-1;2628
85;41;0;0;0;468;NA;-1;2628
41;86;0;0;0;468;NA;-1;2629
86;41;0;0;0;468;NA;-1;2629
41;87;0;0;0;468;NA;-1;2630
87;41;0;0;0;468;NA;-1;2630
41;88;0;0;0;468;NA;-1;2631
88;41;0;0;0;468;NA;-1;2631
41;90;0;0;0;468;NA;-1;2632
90;41;0;0;0;468;NA;-1;2632
41;91;0;0;0;468;NA;-1;2633
91;41;0;0;0;468;NA;-1;2633
41;92;0;0;0;468;NA;-1;2634
92;41;0;0;0;468;NA;-1;2634
41;93;0;0;0;468;NA;-1;2635
93;41;0;0;0;468;NA;-1;2635
41;94;0;0;0;468;NA;-1;2636
94;41;0;0;0;468;NA;-1;2636
41;95;0;0;0;468;NA;-1;2637
95;41;0;0;0;468;NA;-1;2637
41;96;0;0;0;468;NA;-1;2638
96;41;0;0;0;468;NA;-1;2638
41;97;0;0;0;468;NA;-1;2639
97;41;0;0;0;468;NA;-1;2639
41;98;0;0;0;468;NA;-1;2640
98;41;0;0;0;468;NA;-1;2640
41;99;0;0;0;468;NA;-1;2641
99;41;0;0;0;468;NA;-1;2641
42;42;0;0;0;468;NA;-0.5;2642
42;43;0;0;8;468;NA;-1;2643
43;42;0;0;0;468;NA;-1;2643
42;45;0;0;0;468;NA;-1;2644
45;42;0;0;0;468;NA;-1;2644
42;46;0;0;0;468;NA;-1;2645
46;42;0;0;0;468;NA;-1;2645
42;47;0;0;0;468;NA;-1;2646
47;42;0;0;0;468;NA;-1;2646
42;49;0;0;0;468;NA;-1;2647
49;42;0;0;0;468;NA;-1;2647
42;50;0;0;0;468;NA;-1;2648
50;42;0;0;0;468;NA;-1;2648
42;51;0;0;0;468;NA;-1;2649
51;42;0;0;0;468;NA;-1;2649
42;52;0;0;0;468;NA;-1;2650
52;42;0;0;0;468;NA;-1;2650
42;53;0;0;0;468;NA;-1;2651
53;42;0;0;0;468;NA;-1;2651
42;55;0;0;0;468;NA;-1;2652
55;42;0;0;0;468;NA;-1;2652
42;56;0;0;0;468;NA;-1;2653
56;42;0;0;0;468;NA;-1;2653
42;58;0;0;0;468;NA;-1;2654
58;42;0;0;0;468;NA;-1;2654
42;59;0;0;0;468;NA;-1;2655
59;42;0;0;0;468;NA;-1;2655
42;60;0;0;0;468;NA;-1;2656
60;42;0;0;0;468;NA;-1;2656
42;61;0;0;0;468;NA;-1;2657
61;42;0;0;0;468;NA;-1;2657
42;62;0;0;0;468;NA;-1;2658
62;42;0;0;0;468;NA;-1;2658
42;63;0;0;0;468;NA;-1;2659
63;42;0;0;0;468;NA;-1;2659
42;64;0;0;0;468;NA;-1;2660
64;42;0;0;0;468;NA;-1;2660
42;65;0;0;0;468;NA;-1;2661
65;42;0;0;0;468;NA;-1;2661
42;66;0;0;0;468;NA;-1;2662
66;42;0;0;0;468;NA;-1;2662
42;68;0;0;0;468;NA;-1;2663
68;42;0;0;0;468;NA;-1;2663
42;69;0;0;0;468;NA;-1;2664
69;42;0;0;0;468;NA;-1;2664
42;70;0;0;0;468;NA;-1;2665
70;42;0;0;0;468;NA;-1;2665
42;71;0;0;0;468;NA;-1;2666
71;42;0;0;0;468;NA;-1;2666
42;72;0;0;0;468;NA;-1;2667
72;42;0;0;0;468;NA;-1;2667
42;73;0;0;0;468;NA;-1;2668
73;42;0;0;0;468;NA;-1;2668
42;74;0;0;0;468;NA;-1;2669
74;42;0;0;0;468;NA;-1;2669
42;75;0;0;0;468;NA;-1;2670
75;42;0;0;0;468;NA;-1;2670
42;77;0;0;0;468;NA;-1;2671
77;42;0;0;0;468;NA;-1;2671
42;78;0;0;0;468;NA;-1;2672
78;42;0;0;0;468;NA;-1;2672
42;79;0;0;0;468;NA;-1;2673
79;42;0;0;0;468;NA;-1;2673
42;80;0;0;0;468;NA;-1;2674
80;42;0;0;0;468;NA;-1;2674
42;81;0;0;0;468;NA;-1;2675
81;42;0;0;0;468;NA;-1;2675
42;82;0;0;0;468;NA;-1;2676
82;42;0;0;0;468;NA;-1;2676
42;84;0;0;0;468;NA;-1;2677
84;42;0;0;0;468;NA;-1;2677
42;85;0;0;0;468;NA;-1;2678
85;42;0;0;0;468;NA;-1;2678
42;86;0;0;0;468;NA;-1;2679
86;42;0;0;0;468;NA;-1;2679
42;87;0;0;0;468;NA;-1;2680
87;42;0;0;0;468;NA;-1;2680
42;88;0;0;0;468;NA;-1;2681
88;42;0;0;0;468;NA;-1;2681
42;90;0;0;0;468;NA;-1;2682
90;42;0;0;0;468;NA;-1;2682
42;91;0;0;0;468;NA;-1;2683
91;42;0;0;0;468;NA;-1;2683
42;92;0;0;0;468;NA;-1;2684
92;42;0;0;0;468;NA;-1;2684
42;93;0;0;0;468;NA;-1;2685
93;42;0;0;0;468;NA;-1;2685
42;94;0;0;0;468;NA;-1;2686
94;42;0;0;0;468;NA;-1;2686
42;95;0;0;0;468;NA;-1;2687
95;42;0;0;0;468;NA;-1;2687
42;96;0;0;0;468;NA;-1;2688
96;42;0;0;0;468;NA;-1;2688
42;97;0;0;0;468;NA;-1;2689
97;42;0;0;0;468;NA;-1;2689
42;98;0;0;0;468;NA;-1;2690
98;42;0;0;0;468;NA;-1;2690
42;99;0;0;0;468;NA;-1;2691
99;42;0;0;0;468;NA;-1;2691
43;43;0;0;8;468;NA;-0.5;2692
43;45;0;0;0;468;NA;-1;2693
45;43;0;0;8;468;NA;-1;2693
43;46;0;0;0;468;NA;-1;2694
46;43;0;0;8;468;NA;-1;2694
43;47;0;0;0;468;NA;-1;2695
47;43;0;0;8;468;NA;-1;2695
43;49;0;0;0;468;NA;-1;2696
49;43;0;0;8;468;NA;-1;2696
43;50;0;0;0;468;NA;-1;2697
50;43;0;0;8;468;NA;-1;2697
43;51;0;0;0;468;NA;-1;2698
51;43;0;0;8;468;NA;-1;2698
43;52;0;0;0;468;NA;-1;2699
52;43;0;0;8;468;NA;-1;2699
43;53;0;0;0;468;NA;-1;2700
53;43;0;0;8;468;NA;-1;2700
43;55;0;0;0;468;NA;-1;2701
55;43;0;0;8;468;NA;-1;2701
43;56;0;0;0;468;NA;-1;2702
56;43;0;0;8;468;NA;-1;2702
43;58;0;0;0;468;NA;-1;2703
58;43;0;0;8;468;NA;-1;2703
43;59;0;0;0;468;NA;-1;2704
59;43;0;0;8;468;NA;-1;2704
43;60;0;0;0;468;NA;-1;2705
60;43;0;0;8;468;NA;-1;2705
43;61;0;0;0;468;NA;-1;2706
61;43;0;0;8;468;NA;-1;2706
43;62;0;0;0;468;NA;-1;2707
62;43;0;0;8;468;NA;-1;2707
43;63;0;0;0;468;NA;-1;2708
63;43;0;0;8;468;NA;-1;2708
43;64;0;0;0;468;NA;-1;2709
64;43;0;0;8;468;NA;-1;2709
43;65;0;0;0;468;NA;-1;2710
65;43;0;0;8;468;NA;-1;2710
43;66;0;0;0;468;NA;-1;2711
66;43;0;0;8;468;NA;-1;2711
43;68;0;0;0;468;NA;-1;2712
68;43;0;0;8;468;NA;-1;2712
43;69;0;0;0;468;NA;-1;2713
69;43;0;0;8;468;NA;-1;2713
43;70;0;0;0;468;NA;-1;2714
70;43;0;0;8;468;NA;-1;2714
43;71;0;0;0;468;NA;-1;2715
71;43;0;0;8;468;NA;-1;2715
43;72;0;0;0;468;NA;-1;2716
72;43;0;0;8;468;NA;-1;2716
43;73;0;0;0;468;NA;-1;2717
73;43;0;0;8;468;NA;-1;2717
43;74;0;0;0;468;NA;-1;2718
74;43;0;0;8;468;NA;-1;2718
