"appln_id";"ctry_code";"IPC4d"
15866878;"HU";"A61K"
15866878;"HU";"A61P"
15867748;"HU";"A01K"
15867748;"HU";"A01N"
15867749;"HU";"G02B"
15867749;"HU";"H04N"
15868262;"HU";"H01Q"
15869206;"HU";"A61K"
15869206;"HU";"A61Q"
15869823;"HU";"A61K"
15869823;"HU";"A61P"
15869823;"HU";"C07F"
15870447;"HU";"A61F"
15871333;"HU";"A61K"
15871333;"HU";"A61P"
15872274;"HU";"A61B"
15873224;"HU";"A01H"
15873224;"HU";"C07K"
15873224;"HU";"C12N"
15873224;"HU";"G01N"
15873424;"HU";"A61J"
15873424;"HU";"A61K"
15873424;"HU";"A61P"
15873425;"HU";"G06F"
15874242;"HU";"F15B"
15875567;"HU";"E04H"
15875567;"HU";"E06C"
15876683;"HU";"A61F"
15877277;"HU";"A61K"
15877277;"HU";"A61P"
15878378;"HU";"B05D"
15878378;"HU";"H01G"
15878378;"HU";"H01R"
15878708;"HU";"A61K"
15878708;"HU";"A61P"
15878708;"HU";"C07K"
15878708;"HU";"C12N"
15878708;"HU";"C12Q"
15878708;"HU";"G01N"
15879897;"HU";"H04Q"
15879897;"HU";"H04W"
15879933;"HU";"A61K"
15879933;"HU";"A61P"
15879933;"HU";"C07B"
15879933;"HU";"C07D"
15879934;"HU";"A61K"
15879934;"HU";"A61P"
15879934;"HU";"C07B"
15879934;"HU";"C07D"
15880384;"HU";"A61K"
15880384;"HU";"A61P"
15880384;"HU";"C07D"
15880688;"HU";"C01B"
15881383;"HU";"C07H"
15882205;"HU";"B32B"
15882386;"HU";"A61K"
15882386;"HU";"A61P"
15882386;"HU";"C07D"
15882690;"HU";"G06F"
15882690;"HU";"H04L"
15882691;"HU";"G06F"
15882691;"HU";"H04L"
15882931;"HU";"G10L"
15883130;"HU";"B61D"
15883130;"HU";"B65G"
15883130;"HU";"B66C"
15884240;"HU";"F17D"
15884677;"HU";"A61P"
15884677;"HU";"C07D"
15885638;"HU";"H01J"
15886941;"HU";"B60T"
15888091;"HU";"A61K"
15888091;"HU";"A61P"
15888091;"HU";"C07D"
15888445;"HU";"A61K"
15888445;"HU";"A61P"
15888445;"HU";"C07B"
15888445;"HU";"C07C"
15888445;"HU";"C07D"
15888445;"HU";"C12P"
15889097;"HU";"G06Q"
15889311;"HU";"H04L"
15889820;"HU";"H04Q"
15889972;"HU";"C07C"
15889972;"HU";"C07D"
15889973;"HU";"B65D"
15890697;"HU";"A61K"
15890749;"HU";"F23G"
15890752;"HU";"G02B"
15890752;"HU";"G02F"
15891853;"HU";"H04B"
15891853;"HU";"H04L"
15891853;"HU";"H04Q"
15891853;"HU";"H04W"
15893000;"HU";"A61K"
15893000;"HU";"A61P"
15893000;"HU";"C07D"
15893315;"HU";"H04M"
15893315;"HU";"H04Q"
15893315;"HU";"H04W"
15895719;"HU";"G06F"
15895719;"HU";"H04L"
15896040;"HU";"A61K"
15896040;"HU";"A61P"
15896040;"HU";"C07K"
15896040;"HU";"C12N"
15896040;"HU";"C12Q"
15896040;"HU";"G01N"
15896119;"HU";"H04M"
15896119;"HU";"H04Q"
15897163;"HU";"G06Q"
15897163;"HU";"G07F"
15897373;"HU";"A61B"
15897448;"HU";"B32B"
15897502;"HU";"A61K"
15897502;"HU";"A61P"
15897502;"HU";"C07D"
15897624;"HU";"A61F"
15897624;"HU";"G02B"
15897624;"HU";"G02C"
15897947;"HU";"A61K"
15897947;"HU";"A61Q"
15898069;"HU";"C07B"
15898069;"HU";"C07C"
15898069;"HU";"C07D"
15899779;"HU";"C07F"
15899779;"HU";"C11D"
15899779;"HU";"D06L"
15900536;"HU";"A01F"
15900936;"HU";"A47J"
15901101;"HU";"H04M"
15902041;"HU";"A21C"
15902042;"HU";"A21C"
15902043;"HU";"A21C"
15903414;"HU";"A01D"
15903642;"HU";"E06C"
15904826;"HU";"H04M"
15909990;"HU";"H04L"
15909990;"HU";"H04M"
15909990;"HU";"H04Q"
15909990;"HU";"H04W"
15912061;"HU";"B60T"
15915858;"HU";"B60R"
15921198;"HU";"E04G"
15921816;"HU";"H01J"
15928759;"HU";"H01J"
15930452;"HU";"H01J"
15933388;"HU";"A61K"
15933388;"HU";"A61P"
15933388;"HU";"C07C"
15933388;"HU";"C07D"
15934759;"HU";"C07B"
15934759;"HU";"C07K"
15940184;"HU";"A61F"
15940184;"HU";"B25J"
15940184;"HU";"G01L"
15940185;"HU";"C04B"
15940800;"HU";"H04L"
15941974;"HU";"G01N"
15941975;"HU";"C08J"
15941975;"HU";"C09D"
15942940;"HU";"G01N"
15943120;"HU";"H04L"
15943120;"HU";"H04Q"
15943120;"HU";"H04W"
15943146;"HU";"B01D"
15943146;"HU";"B01J"
15943146;"HU";"C07C"
15943146;"HU";"C08B"
15943146;"HU";"C08G"
15944714;"HU";"H04L"
15945523;"HU";"A61K"
15945523;"HU";"A61P"
15946704;"HU";"G08B"
15946704;"HU";"H04M"
15948094;"HU";"C07D"
15948230;"HU";"A61K"
15948230;"HU";"A61P"
15948230;"HU";"C07H"
15948230;"HU";"C12P"
15948230;"HU";"C12R"
15949707;"HU";"H01R"
15949708;"HU";"G08G"
15949718;"HU";"H04L"
15949718;"HU";"H04M"
15949718;"HU";"H04Q"
15949718;"HU";"H04W"
15952808;"HU";"H04L"
15952808;"HU";"H04Q"
15952809;"HU";"H04L"
15953462;"HU";"A61K"
15953463;"HU";"A61K"
15953463;"HU";"B01J"
15953463;"HU";"B01L"
15953463;"HU";"C07H"
15953463;"HU";"C12N"
15953463;"HU";"G01N"
15953463;"HU";"G21H"
15953464;"HU";"C07D"
15953465;"HU";"H01M"
15953465;"HU";"H02J"
15954875;"HU";"H04L"
15954905;"HU";"H04L"
15956079;"HU";"A61K"
15956079;"HU";"A61P"
15956079;"HU";"C07D"
15957656;"HU";"E04H"
15958930;"HU";"A61B"
15958931;"HU";"C07B"
15958931;"HU";"C07C"
15960342;"HU";"H04L"
15960342;"HU";"H04M"
15960342;"HU";"H04Q"
15960342;"HU";"H04W"
15961577;"HU";"C07K"
15961577;"HU";"C12N"
15961578;"HU";"E05B"
15961578;"HU";"G07C"
15961593;"HU";"E04H"
15962092;"HU";"C12N"
15962092;"HU";"C12P"
15962092;"HU";"C12R"
15962715;"HU";"A61K"
15962715;"HU";"A61P"
15963381;"HU";"B62D"
15963381;"HU";"F16H"
15963543;"HU";"C04B"
15963543;"HU";"C08F"
15963543;"HU";"C11D"
15963543;"HU";"D06M"
15964484;"HU";"C02F"
15964484;"HU";"G21F"
15964484;"HU";"H05H"
15965526;"HU";"A61K"
15965526;"HU";"A61P"
15965526;"HU";"C07C"
15965526;"HU";"C07D"
15965526;"HU";"C12N"
15965659;"HU";"A61K"
15965659;"HU";"A61P"
15965659;"HU";"C07D"
15966471;"HU";"A61K"
15966471;"HU";"A61P"
15966471;"HU";"C07D"
15966476;"HU";"A01K"
15966476;"HU";"A61K"
15966476;"HU";"C12N"
15966476;"HU";"C12Q"
15966476;"HU";"G01N"
15967618;"HU";"A23L"
15967618;"HU";"A61K"
15967618;"HU";"A61P"
15967618;"HU";"C11B"
15967618;"HU";"C11C"
15967619;"HU";"B30B"
15967619;"HU";"F16C"
15967620;"HU";"A61K"
15967620;"HU";"A61P"
15967620;"HU";"C07D"
15967621;"HU";"C07D"
15967621;"HU";"C07F"
15967622;"HU";"A61P"
15967622;"HU";"C07B"
15967622;"HU";"C07D"
15967623;"HU";"A61K"
15967623;"HU";"A61P"
15967623;"HU";"C07D"
15967624;"HU";"A01C"
15967624;"HU";"A01N"
15967624;"HU";"C05F"
15967624;"HU";"C09K"
15967624;"HU";"C12N"
15967624;"HU";"C12R"
15968945;"HU";"C07C"
15968945;"HU";"C07D"
15969141;"HU";"C07D"
15969611;"HU";"G06F"
15969611;"HU";"G06G"
15969634;"HU";"B01J"
15969634;"HU";"G01N"
15969639;"HU";"A23B"
15969921;"HU";"B23K"
15970989;"HU";"A61K"
15970989;"HU";"A61P"
15970989;"HU";"C07B"
15970989;"HU";"C07D"
15972477;"HU";"A61K"
15972477;"HU";"A61P"
15972477;"HU";"C07D"
15973251;"HU";"H04L"
15973360;"HU";"A61K"
15973360;"HU";"A61P"
15973360;"HU";"C07B"
15973360;"HU";"C07D"
15973678;"HU";"A61K"
15973678;"HU";"A61P"
15973678;"HU";"C07D"
15973678;"HU";"C07K"
15974079;"HU";"A61K"
15974079;"HU";"A61P"
15974079;"HU";"C07D"
15974397;"HU";"B09C"
15974397;"HU";"C09K"
15974398;"HU";"G06F"
15974398;"HU";"G09C"
15974398;"HU";"G11B"
15974904;"HU";"B60T"
15975869;"HU";"A61B"
15977497;"HU";"A61K"
15977498;"HU";"C07C"
15977498;"HU";"C10L"
15977498;"HU";"C11C"
15978139;"HU";"A61K"
15978139;"HU";"A61P"
15978139;"HU";"C07D"
15978573;"HU";"H04L"
15979362;"HU";"G09F"
15979363;"HU";"C07C"
15979363;"HU";"C07D"
15979439;"HU";"G06F"
15979439;"HU";"H04L"
15979439;"HU";"H04Q"
15979439;"HU";"H04W"
15980305;"HU";"A61K"
15980305;"HU";"A61P"
15980305;"HU";"C07J"
15981175;"HU";"G01B"
15981175;"HU";"G01N"
15982509;"HU";"H04Q"
15982509;"HU";"H04W"
15982810;"HU";"A61K"
15982811;"HU";"A23L"
15982811;"HU";"A61K"
15982811;"HU";"A61P"
15982812;"HU";"A61K"
15982812;"HU";"A61P"
15982812;"HU";"C07B"
15982812;"HU";"C07D"
15982813;"HU";"A61K"
15982813;"HU";"A61P"
15982813;"HU";"C07D"
15982814;"HU";"A61K"
15982815;"HU";"A47K"
15982816;"HU";"A23K"
15982817;"HU";"B05B"
15982817;"HU";"B65D"
15982818;"HU";"G06Q"
15982819;"HU";"B29C"
15982819;"HU";"B29L"
15982819;"HU";"F16L"
15982820;"HU";"E02D"
15982821;"HU";"A61K"
15982821;"HU";"A61P"
15982821;"HU";"C07D"
15982822;"HU";"B29B"
15982822;"HU";"B30B"
15982823;"HU";"A47F"
15982823;"HU";"F25D"
15984627;"HU";"C07C"
15985345;"HU";"A62C"
15985505;"HU";"G06F"
15985505;"HU";"H04L"
15985505;"HU";"H04Q"
15985756;"HU";"C07D"
15985756;"HU";"C12P"
15987306;"HU";"C07D"
15987306;"HU";"C12P"
15988900;"HU";"C23C"
15988900;"HU";"E06B"
15989886;"HU";"A61K"
15989886;"HU";"C07K"
15990094;"HU";"G02B"
15990094;"HU";"G08B"
15990094;"HU";"G09F"
15990095;"HU";"G08C"
15990095;"HU";"H04Q"
15990095;"HU";"H05B"
15990096;"HU";"C07D"
15991329;"HU";"G08G"
15991464;"HU";"A61K"
15991464;"HU";"A61P"
15991464;"HU";"C07D"
15991655;"HU";"C02F"
15991655;"HU";"H01P"
15992147;"HU";"A24D"
15992171;"HU";"A61K"
15992171;"HU";"A61P"
15992171;"HU";"C07B"
15992171;"HU";"C07D"
15992239;"HU";"A23B"
15992239;"HU";"A23L"
15992255;"HU";"G06Q"
15992525;"HU";"E03B"
15992525;"HU";"E03D"
15993108;"HU";"A01N"
15993108;"HU";"C07C"
15993108;"HU";"C08F"
15993108;"HU";"C09D"
15993108;"HU";"D06M"
15994044;"HU";"H02G"
15998915;"HU";"H04M"
15998915;"HU";"H04Q"
15999067;"HU";"E04G"
15999067;"HU";"E06C"
16000048;"HU";"E06C"
16000168;"HU";"H01L"
16002661;"HU";"G06T"
16002661;"HU";"G09C"
16002661;"HU";"H04N"
16005749;"HU";"C07D"
16006178;"HU";"B60K"
16006178;"HU";"H02K"
16007596;"HU";"A47L"
16012952;"HU";"F16J"
16012983;"HU";"B65D"
16015142;"HU";"C07C"
16015142;"HU";"C12P"
16015142;"HU";"C12R"
16019537;"HU";"B25D"
16019537;"HU";"B28D"
16019537;"HU";"E21B"
16020394;"HU";"B22F"
16020394;"HU";"C22C"
16020394;"HU";"H01K"
16020404;"HU";"H01J"
16020404;"HU";"H01K"
16021188;"HU";"H01J"
16033107;"HU";"F17C"
16033108;"HU";"A47J"
16033108;"HU";"B65D"
16033108;"HU";"B67D"
16033108;"HU";"F16K"
16033235;"HU";"E02D"
16033237;"HU";"B42D"
16033237;"HU";"G06K"
16033237;"HU";"G07D"
16033237;"HU";"G07F"
16033237;"HU";"G11B"
16033739;"HU";"A61K"
16034089;"HU";"A61K"
16034090;"HU";"A61K"
16034714;"HU";"B65G"
16034715;"HU";"G06Q"
16034715;"HU";"G07F"
16034715;"HU";"H04M"
16034735;"HU";"E06B"
16035604;"HU";"B01J"
16035604;"HU";"C07B"
16035604;"HU";"C07C"
16037839;"HU";"C07D"
16037839;"HU";"C12P"
16039613;"HU";"H04L"
16039613;"HU";"H04Q"
16039613;"HU";"H04W"
16040260;"HU";"A61K"
16040260;"HU";"A61L"
16040260;"HU";"A61P"
16040818;"HU";"E04B"
16040818;"HU";"E04H"
16043141;"HU";"A61K"
16043141;"HU";"A61P"
16043141;"HU";"B01D"
16043141;"HU";"C07D"
16043142;"HU";"A61K"
16043142;"HU";"A61P"
16043142;"HU";"C07D"
16043426;"HU";"A23L"
16043426;"HU";"A61K"
16043426;"HU";"A61L"
16043426;"HU";"C08L"
16043573;"HU";"E04B"
16044709;"HU";"C07J"
16044726;"HU";"H04L"
16045049;"HU";"H04Q"
16045049;"HU";"H04W"
16047262;"HU";"C08F"
16048574;"HU";"A61K"
16048574;"HU";"A61P"
16048574;"HU";"C07D"
16048575;"HU";"A21D"
16048575;"HU";"A23L"
16048576;"HU";"A63F"
16049229;"HU";"G21K"
16050122;"HU";"C07B"
16050122;"HU";"C07D"
16050122;"HU";"C07H"
16051402;"HU";"A01N"
16051708;"HU";"A61B"
16051708;"HU";"G01R"
16052665;"HU";"A61K"
16052665;"HU";"A61P"
16052665;"HU";"C07D"
16053560;"HU";"B60R"
16053597;"HU";"A61K"
16053597;"HU";"A61P"
16053597;"HU";"C08B"
16053958;"HU";"F28B"
16055283;"HU";"A61K"
16055283;"HU";"A61P"
16055283;"HU";"C07D"
16055284;"HU";"E04F"
16055538;"HU";"C12N"
16055538;"HU";"C12Q"
16055538;"HU";"G01N"
16055539;"HU";"A61K"
16055539;"HU";"A61P"
16055539;"HU";"C07D"
16055540;"HU";"H02G"
16056269;"HU";"G09C"
16056269;"HU";"H04B"
16056269;"HU";"H04L"
16056269;"HU";"H04Q"
16056269;"HU";"H04W"
16056358;"HU";"H04J"
16056358;"HU";"H04L"
16056358;"HU";"H04Q"
16056812;"HU";"C02F"
16057224;"HU";"H04L"
16057224;"HU";"H04W"
16057809;"HU";"C07C"
16057809;"HU";"C07D"
16057859;"HU";"H04Q"
16057859;"HU";"H04W"
16058443;"HU";"H04L"
16058443;"HU";"H04Q"
16058443;"HU";"H04W"
16058961;"HU";"B65D"
16058961;"HU";"G01N"
16059052;"HU";"A61K"
16059052;"HU";"A61P"
16059052;"HU";"C07C"
16059561;"HU";"F02M"
16059561;"HU";"F16K"
16059561;"HU";"F28D"
16059561;"HU";"F28F"
16059691;"HU";"B28B"
16059691;"HU";"E04B"
16059691;"HU";"E04C"
16059691;"HU";"G02B"
16059944;"HU";"B60R"
16059944;"HU";"E05B"
16060315;"HU";"H04H"
16060315;"HU";"H04L"
16060657;"HU";"G01N"
16062056;"HU";"C02F"
16062056;"HU";"C07D"
16062056;"HU";"C25B"
16062197;"HU";"B09C"
16062197;"HU";"C09K"
16062198;"HU";"B09C"
16062198;"HU";"C09K"
16062198;"HU";"C12P"
16062199;"HU";"C02F"
16062555;"HU";"H04L"
16062953;"HU";"C07D"
16063317;"HU";"C12M"
16063317;"HU";"G01N"
16063453;"HU";"B01L"
16063453;"HU";"G01N"
16064273;"HU";"A61K"
16064273;"HU";"A61P"
16064273;"HU";"C07D"
16064989;"HU";"F41H"
16065016;"HU";"H04L"
16065016;"HU";"H04Q"
16065016;"HU";"H04W"
16066157;"HU";"A61K"
16066157;"HU";"C07D"
16066157;"HU";"C07K"
16066157;"HU";"G01N"
16066594;"HU";"C07D"
16067835;"HU";"C08G"
16067835;"HU";"C08J"
16067835;"HU";"H01B"
16069666;"HU";"E05D"
16069792;"HU";"C21C"
16069793;"HU";"A61F"
16069793;"HU";"A61H"
16069793;"HU";"A61N"
16069794;"HU";"A61K"
16069794;"HU";"A61P"
16069794;"HU";"C07D"
16070342;"HU";"B60R"
16070342;"HU";"B62D"
16070588;"HU";"G06Q"
16070874;"HU";"H04L"
16070874;"HU";"H04Q"
16070874;"HU";"H04W"
16071259;"HU";"A61K"
16071259;"HU";"A61P"
16071260;"HU";"A01G"
16071260;"HU";"B65D"
16071261;"HU";"A01G"
16073344;"HU";"H04L"
16074065;"HU";"G09F"
16074839;"HU";"A61K"
16074839;"HU";"A61P"
16076443;"HU";"G01N"
16076753;"HU";"G02B"
16076753;"HU";"G03B"
16078076;"HU";"B24B"
16080646;"HU";"C08G"
16082173;"HU";"G02B"
16082173;"HU";"H04N"
16083262;"HU";"A01M"
16083262;"HU";"A46B"
16083262;"HU";"A47L"
16083262;"HU";"B08B"
16083263;"HU";"G06Q"
16083263;"HU";"G07F"
16083951;"HU";"H04L"
16083951;"HU";"H04M"
16086135;"HU";"C07D"
16086135;"HU";"C07H"
16087392;"HU";"G02B"
16090198;"HU";"C07C"
16090198;"HU";"C07D"
16090551;"HU";"F16J"
16090903;"HU";"E05D"
16090903;"HU";"E06C"
16091723;"HU";"B60T"
16091723;"HU";"H04L"
16091837;"HU";"H02P"
16094414;"HU";"B05B"
16094414;"HU";"B29C"
16094907;"HU";"H04B"
16094907;"HU";"H04Q"
16094907;"HU";"H04W"
16095255;"HU";"A61K"
16095255;"HU";"A61P"
16095255;"HU";"C07D"
16095336;"HU";"C08K"
16095336;"HU";"C08L"
16095336;"HU";"C09K"
16095425;"HU";"A61K"
16095425;"HU";"A61P"
16095425;"HU";"C07D"
16098227;"HU";"G03H"
16098227;"HU";"G11B"
16098227;"HU";"G11C"
16098534;"HU";"F24C"
16099553;"HU";"G01L"
16099553;"HU";"G01R"
16100093;"HU";"B60G"
16100093;"HU";"B60T"
16102114;"HU";"C07H"
16102863;"HU";"E04H"
16103798;"HU";"B60J"
16104071;"HU";"B62D"
16104071;"HU";"G01D"
16104223;"HU";"C07C"
16104223;"HU";"C12P"
16106828;"HU";"E04H"
16107835;"HU";"B60R"
16107835;"HU";"E05B"
16107905;"HU";"F16J"
16108623;"HU";"C07C"
16115652;"HU";"B01J"
16118453;"HU";"H01J"
16118549;"HU";"A61B"
16121628;"HU";"H04L"
16127323;"HU";"G09G"
16129311;"HU";"C07C"
16129311;"HU";"C08G"
16129312;"HU";"G06F"
16129312;"HU";"H04L"
16129313;"HU";"B42D"
16129313;"HU";"G06K"
16129313;"HU";"G07D"
16129313;"HU";"G07F"
16129313;"HU";"G11B"
16129313;"HU";"H03M"
16129314;"HU";"B60B"
16129314;"HU";"B60K"
16129315;"HU";"F16K"
16130138;"HU";"C10L"
16130656;"HU";"B65D"
16131412;"HU";"A61B"
16131813;"HU";"E03F"
16131813;"HU";"F04D"
16131975;"HU";"A63B"
16131975;"HU";"H04N"
16131976;"HU";"F02M"
16131977;"HU";"C07F"
16132539;"HU";"B08B"
16132539;"HU";"E04G"
16133075;"HU";"A61K"
16133075;"HU";"A61P"
16133075;"HU";"C07D"
16133528;"HU";"A61K"
16133528;"HU";"A61P"
16133528;"HU";"G01N"
16134168;"HU";"C07D"
16134394;"HU";"F16L"
16134546;"HU";"H04B"
16134546;"HU";"H04Q"
16134546;"HU";"H04W"
16134816;"HU";"G06F"
16134816;"HU";"H04L"
16134816;"HU";"H04W"
16136538;"HU";"A21C"
16136538;"HU";"B29C"
16136539;"HU";"G01N"
16136539;"HU";"G02B"
16137821;"HU";"A61F"
16137821;"HU";"A61M"
16137893;"HU";"H04L"
16138618;"HU";"B60R"
16138633;"HU";"B60R"
16138703;"HU";"A61K"
16138703;"HU";"A61P"
16138819;"HU";"A61K"
16138819;"HU";"A61P"
16138819;"HU";"C07D"
16138918;"HU";"B60R"
16139040;"HU";"B60R"
16139040;"HU";"E05D"
16139856;"HU";"A61P"
16139856;"HU";"C07D"
16139857;"HU";"H04L"
16140183;"HU";"H04B"
16140183;"HU";"H04Q"
16140183;"HU";"H04W"
16140992;"HU";"A61K"
16140992;"HU";"A61P"
16141335;"HU";"A47F"
16141335;"HU";"G07F"
16141574;"HU";"A61K"
16141574;"HU";"A61P"
16141757;"HU";"A61K"
16141757;"HU";"A61P"
16141757;"HU";"A61Q"
16141969;"HU";"B65D"
16142102;"HU";"A61K"
16142102;"HU";"A61P"
16142103;"HU";"A61K"
16142103;"HU";"A61P"
16142823;"HU";"A61K"
16142823;"HU";"A61P"
16142823;"HU";"C07D"
16143222;"HU";"C07D"
16143501;"HU";"C07J"
16144065;"HU";"H04L"
16144065;"HU";"H04Q"
16144065;"HU";"H04W"
16144066;"HU";"H04L"
16144520;"HU";"H04M"
16144684;"HU";"E03D"
16144821;"HU";"C08F"
16144821;"HU";"C10L"
16144821;"HU";"C10M"
16144849;"HU";"G03H"
16144849;"HU";"G11B"
16145466;"HU";"A61K"
16145466;"HU";"A61P"
16145466;"HU";"C07D"
16145957;"HU";"E05D"
16145957;"HU";"E05F"
16146384;"HU";"H04L"
16147776;"HU";"B60T"
16148611;"HU";"A61K"
16148931;"HU";"C07D"
16150309;"HU";"A61B"
16150310;"HU";"A01G"
16150310;"HU";"A01N"
16150310;"HU";"C12N"
16150311;"HU";"H01M"
16150312;"HU";"A61P"
16150312;"HU";"C07D"
16150313;"HU";"C07D"
16150314;"HU";"A61K"
16150315;"HU";"C07D"
16150316;"HU";"C07C"
16150491;"HU";"F25C"
16150491;"HU";"F25D"
16152640;"HU";"H04B"
16152640;"HU";"H04Q"
16152640;"HU";"H04W"
16152685;"HU";"F25B"
16152685;"HU";"F25D"
16152725;"HU";"H04L"
16154240;"HU";"C07D"
16156488;"HU";"A61K"
16156488;"HU";"C07K"
16157076;"HU";"C07C"
16157076;"HU";"C07D"
16157094;"HU";"C07D"
16157094;"HU";"C12P"
16158465;"HU";"A61B"
16158465;"HU";"A61F"
16158813;"HU";"C12N"
16158813;"HU";"G06F"
16158813;"HU";"G16B"
16159112;"HU";"H04L"
16159858;"HU";"B60R"
16161686;"HU";"A42B"
16161687;"HU";"C07D"
16161688;"HU";"A61M"
16161689;"HU";"C10L"
16161719;"HU";"C10B"
16161719;"HU";"C10G"
16161843;"HU";"H04L"
16161843;"HU";"H04W"
16164473;"HU";"A61K"
16164473;"HU";"C07D"
16165426;"HU";"A61B"
16168792;"HU";"A01N"
16169885;"HU";"A61K"
16169885;"HU";"A61P"
16169903;"HU";"B60R"
16170250;"HU";"A61K"
16170251;"HU";"A61K"
16170251;"HU";"A61P"
16170277;"HU";"H04L"
16170277;"HU";"H04W"
16172937;"HU";"B24B"
16172937;"HU";"B24D"
16172965;"HU";"B23Q"
16172965;"HU";"B24B"
16172965;"HU";"B25F"
16173277;"HU";"A61B"
16173278;"HU";"B65D"
16173279;"HU";"A61K"
16173279;"HU";"A61P"
16173280;"HU";"H02K"
16173281;"HU";"A61K"
16173282;"HU";"C10B"
16174024;"HU";"H04L"
16174040;"HU";"H04L"
16174525;"HU";"G02B"
16174570;"HU";"D06F"
16174570;"HU";"E03B"
16174570;"HU";"E03D"
16175218;"HU";"B24B"
16175218;"HU";"B25F"
16176153;"HU";"A61K"
16176153;"HU";"C07J"
16177073;"HU";"B60R"
16177074;"HU";"A61K"
16177074;"HU";"A61P"
16177074;"HU";"C07D"
16177075;"HU";"C07D"
16177076;"HU";"C07C"
16177076;"HU";"C09F"
16177076;"HU";"C11C"
16177090;"HU";"A61B"
16178220;"HU";"H04L"
16183866;"HU";"H04L"
16183866;"HU";"H04Q"
16183866;"HU";"H04W"
16184280;"HU";"H04L"
16184280;"HU";"H04W"
16185049;"HU";"A61K"
16185049;"HU";"C07C"
16185286;"HU";"F16J"
16185789;"HU";"A61K"
16185789;"HU";"A61P"
16185789;"HU";"C07D"
16186020;"HU";"F04D"
16186020;"HU";"F16C"
16186020;"HU";"H02K"
16186757;"HU";"F16D"
16187774;"HU";"B60R"
16187774;"HU";"B62D"
16187774;"HU";"E05B"
16187775;"HU";"B60B"
16187775;"HU";"B60J"
16187978;"HU";"A61M"
16190957;"HU";"G05F"
16192356;"HU";"F16H"
16192357;"HU";"F16H"
16195695;"HU";"B60T"
16196445;"HU";"A61K"
16196445;"HU";"A61P"
16196445;"HU";"C07D"
16196446;"HU";"A61K"
16196446;"HU";"A61P"
16196446;"HU";"C07D"
16206502;"HU";"A61K"
16206502;"HU";"A61N"
16206749;"HU";"A61K"
16206749;"HU";"C07K"
16206749;"HU";"C12N"
16206749;"HU";"G01N"
16208131;"HU";"A61M"
16208131;"HU";"G07C"
16209288;"HU";"H02M"
16209504;"HU";"G06F"
16212678;"HU";"B65D"
16214892;"HU";"F02N"
16214892;"HU";"F16H"
16214892;"HU";"H02K"
16215772;"HU";"H03H"
16215772;"HU";"H03J"
16215772;"HU";"H03K"
16215773;"HU";"H03L"
16215773;"HU";"H04B"
16216246;"HU";"G06T"
16216246;"HU";"G09G"
16216246;"HU";"H04N"
16216328;"HU";"H04L"
16216451;"HU";"H01J"
16216940;"HU";"C03C"
16216940;"HU";"F21W"
16216940;"HU";"F21Y"
16216940;"HU";"H01J"
16216940;"HU";"H01K"
16217513;"HU";"H01J"
16217515;"HU";"H01J"
16218399;"HU";"H03J"
16218399;"HU";"H03L"
16218399;"HU";"H04L"
16218958;"HU";"G06C"
16221879;"HU";"G06K"
16221879;"HU";"G07C"
16221879;"HU";"G07F"
16221879;"HU";"G08B"
16225747;"HU";"G09B"
16225748;"HU";"B60R"
16225749;"HU";"A61K"
16225749;"HU";"A61P"
16226265;"HU";"C07K"
16226265;"HU";"C12N"
16226265;"HU";"C12P"
16226548;"HU";"H04L"
16226882;"HU";"A61K"
16226882;"HU";"A61P"
16226882;"HU";"C07D"
16227016;"HU";"H04L"
16227042;"HU";"H04J"
16227042;"HU";"H04L"
16227042;"HU";"H04M"
16227042;"HU";"H04Q"
16227042;"HU";"H04W"
16227244;"HU";"G02B"
16228849;"HU";"B21D"
16228849;"HU";"B26D"
16228849;"HU";"B26F"
16228849;"HU";"B31B"
16229102;"HU";"H04N"
16229858;"HU";"C07D"
16229859;"HU";"A61K"
16229859;"HU";"A61P"
16229859;"HU";"C07D"
16229860;"HU";"A61B"
16229861;"HU";"C02F"
16230095;"HU";"H04N"
16233519;"HU";"H04L"
16234428;"HU";"H01B"
16234429;"HU";"H01F"
16234429;"HU";"H01G"
16234429;"HU";"H02H"
16234429;"HU";"H02J"
16234430;"HU";"B24B"
16234431;"HU";"C07D"
16234432;"HU";"B62K"
16234433;"HU";"B64B"
16236869;"HU";"A61K"
16236869;"HU";"C07D"
16239602;"HU";"B01D"
16239602;"HU";"B60T"
16241468;"HU";"A01J"
16241468;"HU";"A23C"
16241472;"HU";"C22B"
16241472;"HU";"H05H"
16241542;"HU";"A61K"
16241542;"HU";"C07D"
16243856;"HU";"A61M"
16243856;"HU";"B05B"
16243947;"HU";"A61K"
16243947;"HU";"A61P"
16243947;"HU";"C07D"
16244181;"HU";"A61K"
16244181;"HU";"C07B"
16244181;"HU";"C07D"
16244396;"HU";"H04L"
16244653;"HU";"H04L"
16244653;"HU";"H04Q"
16244653;"HU";"H04W"
16244689;"HU";"C07D"
16245344;"HU";"G06Q"
16245344;"HU";"G07F"
16245344;"HU";"G07G"
16245657;"HU";"G01N"
16246354;"HU";"B01J"
16246354;"HU";"B01L"
16246515;"HU";"A61K"
16246515;"HU";"A61P"
16246685;"HU";"A61K"
16246685;"HU";"A61P"
16246685;"HU";"C07D"
16247344;"HU";"B01L"
16247344;"HU";"G01N"
16247878;"HU";"A61K"
16247878;"HU";"C12N"
